Datetime (he),PV Gen (kW/rated kW),System Load (kW),Site Load (kW),Deferral Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW)_1,NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),Power Max (kW),Power Min (kW),Energy Max (kWh),Energy Min (kWh),Critical Load (kW)
1/1/19 1:00,0,4019.608554,401.9608554,4019.608554,1.6e-4,0.018990535,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,80.39217108
1/1/19 2:00,0,3738.652086,373.8652086,3738.652086,6.475e-4,0.018766137,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,74.77304172
1/1/19 3:00,0,4054.570141,405.4570141,4054.570141,2.6e-4,0.01852799,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,81.09140282
1/1/19 4:00,0,3703.137769,370.3137769,3703.137769,0.0012725,0.018365254,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,74.06275538
1/1/19 5:00,0,4141.420555,414.1420555,4141.420555,0.0037825,0.018535374,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,82.8284111
1/1/19 6:00,0,4050.901661,405.0901661,4050.901661,0.0033,0.018700615,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,81.01803322
1/1/19 7:00,0,4850.896901,485.0896901,4850.896901,0.001325,0.019305736,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,97.01793802
1/1/19 8:00,0.078231,4429.817908,442.9817908,4429.817908,0.0032675,0.020364944,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,88.59635816
1/1/19 9:00,0.415964,4572.633046,457.2633046,4572.633046,0.0010525,0.021135015,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,91.45266092
1/1/19 10:00,0.69657,3900.506753,390.0506753,3900.506753,4.5e-4,0.021477902,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,78.01013506
1/1/19 11:00,0.880665,3787.672133,378.7672133,3787.672133,4.625e-4,0.022538783,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,75.75344266
1/1/19 12:00,0.979825,3506.213565,350.6213565,3506.213565,6.025e-4,0.022233284,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,70.1242713
1/1/19 13:00,0.994815,3934.668053,393.4668053,3934.668053,8.2e-4,0.022266994,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,78.69336106
1/1/19 14:00,0.76356,3647.279507,364.7279507,3647.279507,8.4e-4,0.021951721,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,72.94559014
1/1/19 15:00,0.76163,4060.574644,406.0574644,4060.574644,0.0031775,0.021774561,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,81.21149288
1/1/19 16:00,0.52506,3672.233699,367.2233699,3672.233699,8.675e-4,0.022250908,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,73.44467398
1/1/19 17:00,0.210031,4710.773492,471.0773492,4710.773492,0.0016375,0.02401673,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,94.21546984
1/1/19 18:00,0,4888.333553,488.8333553,4888.333553,0.0023075,0.028308123,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,97.76667106
1/1/19 19:00,0,5180.458057,518.0458057,5180.458057,0.0016175,0.028013223,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,103.6091611
1/1/19 20:00,0,4584.224275,458.4224275,4584.224275,0.00241,0.027808868,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,91.6844855
1/1/19 21:00,0,4890.245882,489.0245882,4890.245882,0.0013,0.027202469,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,97.80491764
1/1/19 22:00,0,4297.806113,429.7806113,4297.806113,0.00287,0.025708322,NA,NA,7475,0,0.00602,0,0,1900,-1900,9000,0,85.95612226
1/1/19 23:00,0,4356.664512,435.6664512,4356.664512,0.00168,0.02377107,NA,NA,7475,0,6.4e-4,0,0,1900,-1900,9000,0,87.13329024
1/2/19 0:00,0,3781.996185,378.1996185,3781.996185,0.0015725,0.022429254,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,75.6399237
1/2/19 1:00,0,4460.599365,446.0599365,4460.599365,4.175e-4,0.022613627,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,89.2119873
1/2/19 2:00,0,4140.337189,414.0337189,4140.337189,1.625e-4,0.022365111,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,82.80674378
1/2/19 3:00,0,4441.120561,444.1120561,4441.120561,1.675e-4,0.022399446,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,88.82241122
1/2/19 4:00,0,4124.243146,412.4243146,4124.243146,2.675e-4,0.022187463,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,82.48486292
1/2/19 5:00,0,4542.13495,454.213495,4542.13495,6.825e-4,0.022491352,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,90.842699
1/2/19 6:00,0,4725.139159,472.5139159,4725.139159,9.1e-4,0.02411826,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,94.50278318
1/2/19 7:00,0,6870.120292,687.0120292,6870.120292,0.0042325,0.029772107,NA,NA,7475,0,0.00233,0,0,1900,-1900,9000,0,137.4024058
1/2/19 8:00,0.077027,5235.845867,523.5845867,5235.845867,0.00293,0.030829988,NA,NA,7475,0,0.00626,0,10,1900,-1900,9000,0,104.7169173
1/2/19 9:00,0.4210115,10537.250539999999,1053.725054,10537.250539999999,0.0024125,0.031256762,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,210.7450108
1/2/19 10:00,0.69586,10160.55551,1016.055551,10160.55551,1.225e-4,0.032915976,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,203.2111102
1/2/19 11:00,0.87098,9652.977457,965.2977457,9652.977457,3.325e-4,0.031761994,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,193.0595491
1/2/19 12:00,0.96287,9649.857414,964.9857414,9649.857414,9.95e-4,0.030539271,NA,NA,7475,0,9.5e-4,0,10,1900,-1900,9000,0,192.9971483
1/2/19 13:00,0.973835,9156.603572,915.6603572,9156.603572,0.0052225,0.029384667,NA,NA,7475,0,2.9e-4,0,10,1900,-1900,9000,0,183.1320714
1/2/19 14:00,0.91635,9653.800974,965.3800974,9653.800974,3.1e-4,0.028494476,NA,NA,7475,0,2.9e-4,0,10,1900,-1900,9000,0,193.0760195
1/2/19 15:00,0.7645,9644.672324,964.4672324,9644.672324,0.0015925,0.02755219,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.8934465
1/2/19 16:00,0.531875,9634.341,963.4341,9634.341,0.0010275,0.027402883,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.68682
1/2/19 17:00,0.218492,10380.25356,1038.025356,10380.25356,0.0025275,0.030731508,NA,NA,7475,0,0.00263,0,10,1900,-1900,9000,0,207.6050712
1/2/19 18:00,0,9509.287646,950.9287646,9509.287646,0.0015225,0.040766383,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,190.1857529
1/2/19 19:00,0,7516.196098,751.6196098,7516.196098,1.675e-4,0.035194729,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,150.323922
1/2/19 20:00,0,7271.314744,727.1314744,7271.314744,0.001845,0.033952529,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,145.4262949
1/2/19 21:00,0,5777.047333,577.7047333,5777.047333,0.0011475,0.030891942,NA,NA,7475,0,8.5e-4,0,0,1900,-1900,9000,0,115.5409467
1/2/19 22:00,0,5532.016061,553.2016061,5532.016061,8.9e-4,0.029385368,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,110.6403212
1/2/19 23:00,0,3493.568794,349.3568794,3493.568794,7.925e-4,0.026254734,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,69.87137588
1/3/19 0:00,0,2999.921204,299.9921204,2999.921204,0.0013975,0.024154099,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,59.99842408
1/3/19 1:00,0,2877.699243,287.7699243,2877.699243,3.775e-4,0.022029409,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,57.55398486
1/3/19 2:00,0,2877.699242,287.7699242,2877.699242,5.05e-4,0.020988456,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,57.55398484
1/3/19 3:00,0,2877.699241,287.7699241,2877.699241,2.275e-4,0.020974738,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,57.55398482
1/3/19 4:00,0,3296.18823,329.618823,3296.18823,1.6e-4,0.02072152,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,65.9237646
1/3/19 5:00,0,3317.411861,331.7411861,3317.411861,7.55e-4,0.021292831,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,66.34823722
1/3/19 6:00,0,3885.503706,388.5503706,3885.503706,0.00143,0.02311337,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,77.71007412
1/3/19 7:00,0,7153.312754,715.3312754,7153.312754,0.001675,0.027548896,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,143.0662551
1/3/19 8:00,0.083492,5178.231245,517.8231245,5178.231245,8.125e-4,0.028564613,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,103.5646249
1/3/19 9:00,0.4431325,10485.3149,1048.53149,10485.3149,0.0019275,0.028193326,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,209.706298
1/3/19 10:00,0.73185,11530.08257,1153.008257,11530.08257,4.675e-4,0.028234089,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,230.6016514
1/3/19 11:00,0.907485,10509.75447,1050.975447,10509.75447,0.0015275,0.027606626,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,210.1950894
1/3/19 12:00,0.999565,10647.93818,1064.793818,10647.93818,6.3e-4,0.026996892,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,212.9587636
1/3/19 13:00,1,10071.76693,1007.176693,10071.76693,0.0018600000000000001,0.026399298,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,201.4353386
1/3/19 14:00,0.92927,10447.42639,1044.742639,10447.42639,0.001295,0.026018287,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,208.9485278
1/3/19 15:00,0.779165,10483.28477,1048.328477,10483.28477,8.575e-4,0.025459718,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,209.6656954
1/3/19 16:00,0.3629575,10414.67283,1041.467283,10414.67283,0.00206,0.025166083,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,208.2934566
1/3/19 17:00,0.231256,11061.85739,1106.185739,11061.85739,0.0013425,0.027102569,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,221.2371478
1/3/19 18:00,0,10188.03518,1018.803518,10188.03518,3.8e-4,0.031511652,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,203.7607036
1/3/19 19:00,0,8169.457533,816.9457533,8169.457533,2.375e-4,0.029443417,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,163.3891507
1/3/19 20:00,0,7472.412671,747.2412671,7472.412671,3.925e-4,0.029421036,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,149.4482534
1/3/19 21:00,0,5769.584081,576.9584081,5769.584081,0.0015375,0.028573902,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,115.3916816
1/3/19 22:00,0,5525.543294,552.5543294,5525.543294,0.0015975,0.026532692,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,110.5108659
1/3/19 23:00,0,3493.568812,349.3568812,3493.568812,0.001145,0.024888412,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,69.87137624
1/4/19 0:00,0,2999.921219,299.9921219,2999.921219,7.525e-4,0.022932106,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,59.99842438
1/4/19 1:00,0,2877.699257,287.7699257,2877.699257,6.15e-4,0.020364707,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,57.55398514
1/4/19 2:00,0,2877.699258,287.7699258,2877.699258,0.0021125,0.019760137,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,57.55398516
1/4/19 3:00,0,2877.69926,287.769926,2877.69926,7.425e-4,0.019702771,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,57.5539852
1/4/19 4:00,0,2877.69926,287.769926,2877.69926,4.975e-4,0.019765155,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,57.5539852
1/4/19 5:00,0,3282.668825,328.2668825,3282.668825,0.0012675,0.020892166,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,65.6533765
1/4/19 6:00,0,3850.482687,385.0482687,3850.482687,9.075e-4,0.023228263,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,77.00965374
1/4/19 7:00,0,6920.366096,692.0366096,6920.366096,0.0029675,0.028087992,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,138.4073219
1/4/19 8:00,0.082339,5182.810308,518.2810308,5182.810308,0.0033975,0.028938402,NA,NA,7475,0,0.00728,0,10,1900,-1900,9000,0,103.6562062
1/4/19 9:00,0.4319505,10490.86554,1049.086554,10490.86554,0.002865,0.027587762,NA,NA,7475,0,1.3e-4,0,10,1900,-1900,9000,0,209.8173108
1/4/19 10:00,0.701395,10122.77868,1012.277868,10122.77868,0.00557,0.028072161,NA,NA,7475,0,0.00131,0,10,1900,-1900,9000,0,202.4555736
1/4/19 11:00,0.87049,9634.080148,963.4080148,9634.080148,0.0020075,0.026472282,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.681603
1/4/19 12:00,0.954445,9633.557944,963.3557944,9633.557944,0.0019975,0.025831771,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.6711589
1/4/19 13:00,0.933355,9134.176026,913.4176026,9134.176026,0.0022175,0.025510213,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,182.6835205
1/4/19 14:00,0.871585,9631.231593,963.1231593,9631.231593,5.375e-4,0.025055871,NA,NA,7475,0,7.4e-4,0,10,1900,-1900,9000,0,192.6246319
1/4/19 15:00,0.7364,9630.51557,963.051557,9630.51557,4.85e-4,0.024225717,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.6103114
1/4/19 16:00,0.52269,9630.479886,963.0479886,9630.479886,0.0015825,0.023778765,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.6095977
1/4/19 17:00,0.227675,10375.97292,1037.597292,10375.97292,0.001685,0.025421076,NA,NA,7475,0,5.6e-4,0,10,1900,-1900,9000,0,207.5194584
1/4/19 18:00,0,9504.626361,950.4626361,9504.626361,0.0018375,0.027821365,NA,NA,7475,0,9.5e-4,0,0,1900,-1900,9000,0,190.0925272
1/4/19 19:00,0,7512.091289,751.2091289,7512.091289,0.003105,0.026914852,NA,NA,7475,0,1.4e-4,0,0,1900,-1900,9000,0,150.2418258
1/4/19 20:00,0,7268.52116,726.852116,7268.52116,0.00245,0.025888765,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,145.3704232
1/4/19 21:00,0,5775.059426,577.5059426,5775.059426,0.0022675,0.02457035,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,115.5011885
1/4/19 22:00,0,5532.410298,553.2410298,5532.410298,0.0020475,0.023342145,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,110.648206
1/4/19 23:00,0,3493.568829,349.3568829,3493.568829,0.0010575,0.02192743,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,69.87137658
1/5/19 0:00,0,2999.921237,299.9921237,2999.921237,9.275e-4,0.01993389,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,59.99842474
1/5/19 1:00,0,2960.737028,296.0737028,2960.737028,0.0015925,0.020594302,NA,NA,7475,0,0.00473,0,0,1900,-1900,9000,0,59.21474056
1/5/19 2:00,0,3267.9688849999998,326.7968885,3267.9688849999998,8.7e-4,0.019575321,NA,NA,7475,0,0.00368,0,0,1900,-1900,9000,0,65.3593777
1/5/19 3:00,0,3176.468078,317.6468078,3176.468078,0.0034,0.019213077,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,63.52936156
1/5/19 4:00,0,3249.516693,324.9516693,3249.516693,5.975e-4,0.019221415,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,64.99033386
1/5/19 5:00,0,3221.505511,322.1505511,3221.505511,0.0013475,0.019265187,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,64.43011022
1/5/19 6:00,0,3795.955099,379.5955099,3795.955099,0.00157,0.019770271,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,75.91910198
1/5/19 7:00,0,6960.611256,696.0611256,6960.611256,0.0022975,0.021053429,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,139.2122251
1/5/19 8:00,0.0673575,5199.778727,519.9778727,5199.778727,0.002535,0.022904286,NA,NA,7475,0,6.5e-4,0,10,1900,-1900,9000,0,103.9955745
1/5/19 9:00,0.417067,10506.26531,1050.6265309999999,10506.26531,0.0032475,0.02480083,NA,NA,7475,0,0.00129,0,10,1900,-1900,9000,0,210.1253062
1/5/19 10:00,0.690355,10137.294,1013.7294,10137.294,0.0019425,0.02560747,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,202.74588
1/5/19 11:00,0.84609,9647.460414,964.7460414,9647.460414,0.0021675,0.025329598,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.9492083
1/5/19 12:00,0.93334,9645.899744,964.5899744,9645.899744,0.001715,0.024202673,NA,NA,7475,0,3e-5,0,10,1900,-1900,9000,0,192.9179949
1/5/19 13:00,0.9432,9148.822234,914.8822234,9148.822234,6.275e-4,0.02291058,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,182.9764447
1/5/19 14:00,0.89927,9647.373591,964.7373591,9647.373591,8.95e-4,0.022022518,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.9474718
1/5/19 15:00,0.75391,9639.649711,963.9649711,9639.649711,5.075e-4,0.02122326,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.7929942
1/5/19 16:00,0.53004,9635.745702,963.5745702,9635.745702,0.001005,0.02097581,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.714914
1/5/19 17:00,0.2248345,10380.58701,1038.058701,10380.58701,0.001,0.022412936,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,207.6117402
1/5/19 18:00,0,9510.9848,951.09848,9510.9848,0.0038275,0.026732191,NA,NA,7475,0,0.00424,0,0,1900,-1900,9000,0,190.219696
1/5/19 19:00,0,7520.142838,752.0142838,7520.142838,0.0016825,0.025488899,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,150.4028568
1/5/19 20:00,0,7276.353068,727.6353068,7276.353068,9.675e-4,0.024556144,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,145.5270614
1/5/19 21:00,0,5784.083935,578.4083935,5784.083935,0.001965,0.023810752,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,115.6816787
1/5/19 22:00,0,5543.521262,554.3521262,5543.521262,0.0011425,0.023195424,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,110.8704252
1/5/19 23:00,0,3493.568844,349.3568844,3493.568844,0.00151,0.022091753,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,69.87137688
1/6/19 0:00,0,2999.921252,299.9921252,2999.921252,7.275e-4,0.019892718,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,59.99842504
1/6/19 1:00,0,3215.824434,321.5824434,3215.824434,3.375e-4,0.01976773,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,64.31648868
1/6/19 2:00,0,3143.05498,314.305498,3143.05498,4.95e-4,0.019659172,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,62.8610996
1/6/19 3:00,0,3124.475524,312.4475524,3124.475524,3.15e-4,0.019304411,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,62.48951048
1/6/19 4:00,0,2959.444069,295.9444069,2959.444069,2.575e-4,0.019252345,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,59.18888138
1/6/19 5:00,0,3019.812154,301.9812154,3019.812154,7.525e-4,0.019273299,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,60.39624308
1/6/19 6:00,0,3984.440597,398.4440597,3984.440597,9.5e-4,0.019480572,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,79.68881194
1/6/19 7:00,0,6998.981739,699.8981739,6998.981739,0.00119,0.019618283,NA,NA,7475,0,0,0,0,1900,-1900,9000,0,139.9796348
1/6/19 8:00,0.0285139,5204.888372,520.4888372,5204.888372,9.325e-4,0.021102307,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,104.0977674
1/6/19 9:00,0.4090705,10504.12045,1050.412045,10504.12045,0.0010675,0.022099903,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,210.082409
1/6/19 10:00,0.67317,10130.73939,1013.073939,10130.73939,7.45e-4,0.022454803,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,202.6147878
1/6/19 11:00,0.8397,9639.152179,963.9152179,9639.152179,4.65e-4,0.022192751,NA,NA,7475,0,0,0,10,1900,-1900,9000,0,192.7830436
1/6/19 12:00,0.897515,9639.039602,963.9039602,9639.039602,9.175e-4,0.021549553,NA,NA,7713,0,0,0,10,1900,-1900,9000,0,192.780792
1/6/19 13:00,0.90793,9136.273101,913.6273101,9136.273101,3.5e-4,0.02120906,NA,NA,7082,0,0,0,10,1900,-1900,9000,0,182.725462
1/6/19 14:00,0.85029,9651.238381,965.1238381,9651.238381,7.55e-4,0.020447591,NA,NA,7183,0,0,0,10,1900,-1900,9000,0,193.0247676
1/6/19 15:00,0.718525,9649.510792,964.9510792,9649.510792,8.725e-4,0.020179325,NA,NA,7121,0,0,0,10,1900,-1900,9000,0,192.9902158
1/6/19 16:00,0.512945,9632.690591,963.2690591,9632.690591,8.725e-4,0.020343065,NA,NA,7175,0,0,0,10,1900,-1900,9000,0,192.6538118
1/6/19 17:00,0.2223145,10375.35886,1037.535886,10375.35886,0.0013775,0.02296512,NA,NA,6753,0,0,0,10,1900,-1900,9000,0,207.5071772
1/6/19 18:00,0,9503.70179,950.370179,9503.70179,0.0019725,0.027229908,NA,NA,7114,0,0.00148,0,0,1900,-1900,9000,0,190.0740358
1/6/19 19:00,0,7511.175393,751.1175393,7511.175393,6.55e-4,0.027514597,NA,NA,8284,0,0,0,0,1900,-1900,9000,0,150.2235079
1/6/19 20:00,0,7267.075686,726.7075686,7267.075686,0.00189,0.026868268,NA,NA,8092,0,0,0,0,1900,-1900,9000,0,145.3415137
1/6/19 21:00,0,5772.540175,577.2540175,5772.540175,0.0024075,0.026637979,NA,NA,7776,0,0,0,0,1900,-1900,9000,0,115.4508035
1/6/19 22:00,0,5528.995441,552.8995441,5528.995441,0.00176,0.024776169,NA,NA,7163,0,0,0,0,1900,-1900,9000,0,110.5799088
1/6/19 23:00,0,3493.568858,349.3568858,3493.568858,0.0012875,0.022381232,NA,NA,6951,0,0,0,0,1900,-1900,9000,0,69.87137716
1/7/19 0:00,0,2999.921265,299.9921265,2999.921265,9.25e-4,0.02163061,NA,NA,6441,0,0,0,0,1900,-1900,9000,0,59.9984253
1/7/19 1:00,0,2379.29203,237.929203,2379.29203,0.0017,0.01952049,NA,NA,5605,0,0,0,0,1900,-1900,9000,0,47.5858406
1/7/19 2:00,0,2702.049987,270.2049987,2702.049987,8.375e-4,0.019567348,NA,NA,5543,0,0,0,0,1900,-1900,9000,0,54.04099974
1/7/19 3:00,0,2769.721248,276.9721248,2769.721248,3.325e-4,0.019396548,NA,NA,5543,0,0,0,0,1900,-1900,9000,0,55.39442496
1/7/19 4:00,0,2679.097043,267.9097043,2679.097043,5.675e-4,0.019470427,NA,NA,5543,0,0,0,0,1900,-1900,9000,0,53.58194086
1/7/19 5:00,0,2876.109346,287.6109346,2876.109346,0.0014875,0.020491009,NA,NA,5543,0,0,0,0,1900,-1900,9000,0,57.52218692
1/7/19 6:00,0,3009.997041,300.9997041,3009.997041,0.0023225,0.022905886,NA,NA,6327,0,0,0,0,1900,-1900,9000,0,60.19994082
1/7/19 7:00,0,7019.023206,701.9023206,7019.023206,0.0092825,0.029792794,NA,NA,6595,0,0,0,0,1900,-1900,9000,0,140.3804641
1/7/19 8:00,0,4183.923526,418.3923526,4183.923526,5e-6,0.037043437,NA,NA,7740,0,0,0,0,1900,-1900,9000,0,83.67847052
1/7/19 9:00,0,6501.266686,650.1266686,6501.266686,7.875e-4,0.031310586,NA,NA,8943,0,9.1e-4,0,0,1900,-1900,9000,0,130.0253337
1/7/19 10:00,0.661875,6132.544612,613.2544612,6132.544612,2.625e-4,0.030872456,NA,NA,9320,0,0,0,10,1900,-1900,9000,0,122.6508922
1/7/19 11:00,0.81075,5642.489297,564.2489297,5642.489297,2.325e-4,0.029175377,NA,NA,7520,0,4e-5,0,10,1900,-1900,9000,0,112.8497859
1/7/19 12:00,0.920525,5642.009268,564.2009268,5642.009268,0.002105,0.028184553,NA,NA,7746,0,0,0,10,1900,-1900,9000,0,112.8401854
1/7/19 13:00,0.934385,5641.916372,564.1916372,5641.916372,8.8e-4,0.025696149,NA,NA,7002,0,0,0,10,1900,-1900,9000,0,112.8383274
1/7/19 14:00,0.874935,5641.933055,564.1933055,5641.933055,6.5e-4,0.024602845,NA,NA,7518,0,0,0,10,1900,-1900,9000,0,112.8386611
1/7/19 15:00,0.739715,3151.261397,315.1261397,3151.261397,0.0011575,0.024092954,NA,NA,6902,0,0,0,10,1900,-1900,9000,0,63.02522794
1/7/19 16:00,0.52809,3152.150889,315.2150889,3152.150889,0.0014825,0.023905406,NA,NA,11992,0,0,0,10,1900,-1900,9000,0,63.04301778
1/7/19 17:00,0.2310745,3898.044597,389.8044597,3898.044597,0.00161,0.027000624,NA,NA,6831,0,0,0,10,1900,-1900,9000,0,77.96089194
1/7/19 18:00,0,3774.022289,377.4022289,3774.022289,0.0085825,0.035393398,NA,NA,7380,0,0,0,0,1900,-1900,9000,0,75.48044578
1/7/19 19:00,0,3479.299676,347.9299676,3479.299676,1.85e-4,0.032678213,NA,NA,7971,0,0.0012,0,0,1900,-1900,9000,0,69.58599352
1/7/19 20:00,0,3234.855718,323.4855718,3234.855718,0.0012575,0.030613429,NA,NA,7942,0,4.9e-4,0,0,1900,-1900,9000,0,64.69711436
1/7/19 21:00,0,3234.855722,323.4855722,3234.855722,0.00169,0.028967037,NA,NA,7603,0,4.8e-4,0,0,1900,-1900,9000,0,64.697114440000007
1/7/19 22:00,0,2990.421604,299.0421604,2990.421604,0.0017675,0.026482309,NA,NA,7681,0,6.5e-4,0,0,1900,-1900,9000,0,59.80843208
1/7/19 23:00,0,2745.957964,274.5957964,2745.957964,0.002285,0.022739038,NA,NA,6953,0,0,0,0,1900,-1900,9000,0,54.91915928
1/8/19 0:00,0,2860.443392,286.0443392,2860.443392,0.0019675,0.02074737,NA,NA,6356,0,0,0,0,1900,-1900,9000,0,57.20886784
1/8/19 1:00,0,2777.962304,277.7962304,2777.962304,4.85e-4,0.01913789,NA,NA,5871,0,0,0,0,1900,-1900,9000,0,55.55924608
1/8/19 2:00,0,2691.064946,269.1064946,2691.064946,4.375e-4,0.018687908,NA,NA,5539,0,0,0,0,1900,-1900,9000,0,53.82129892
1/8/19 3:00,0,2768.826989,276.8826989,2768.826989,4.275e-4,0.018434568,NA,NA,5539,0,0,0,0,1900,-1900,9000,0,55.37653978
1/8/19 4:00,0,2682.408551,268.2408551,2682.408551,0.0010475,0.018402258,NA,NA,5539,0,0,0,0,1900,-1900,9000,0,53.64817102
1/8/19 5:00,0,2883.274906,288.3274906,2883.274906,8.825e-4,0.01857259,NA,NA,5539,0,0,0,0,1900,-1900,9000,0,57.66549812
1/8/19 6:00,0,3043.685387,304.3685387,3043.685387,0.0013175,0.020100135,NA,NA,7270,0,0,0,0,1900,-1900,9000,0,60.87370774
