,Datetime (he),PV Gen (kW/rated kW),System Load (kW),Site Load (kW),Deferral Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW).1,NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),Power Max (kW),Power Min (kW),Energy Max (kWh),Energy Min (kWh),Critical Load (kW)
2017-01-01 00:00:00,1/1/17 1:00,0.0,4019.608554,401.96085539999996,4019.608554,0.01,32.141,32.141,32.141,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,80.39217108
2017-01-01 01:00:00,1/1/17 2:00,0.0,3738.652086,373.8652086,3738.652086,0.01,32.093309999999995,32.093309999999995,32.093309999999995,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,74.77304172
2017-01-01 02:00:00,1/1/17 3:00,0.0,4054.5701409999997,405.45701410000004,4054.5701409999997,0.01,31.751820000000002,31.751820000000002,31.751820000000002,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,81.09140282
2017-01-01 03:00:00,1/1/17 4:00,0.0,3703.137769,370.3137769,3703.137769,0.01,31.65485,31.65485,31.65485,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,74.06275538
2017-01-01 04:00:00,1/1/17 5:00,0.0,4141.420555,414.1420555,4141.420555,0.01,30.78625,30.78625,30.78625,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,82.8284111
2017-01-01 05:00:00,1/1/17 6:00,0.0,4050.901661,405.09016610000003,4050.901661,0.01,32.64,32.64,32.64,7475,0,0,0,0,2000.0,-500.0,10000.0,2000.0,81.01803322
2017-01-01 06:00:00,1/1/17 7:00,0.0,4850.896901,485.08969010000004,4850.896901,0.01,34.63289,34.63289,34.63289,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,97.01793802
2017-01-01 07:00:00,1/1/17 8:00,0.078231,4429.817908,442.9817908,4429.817908,0.01,34.95474,34.95474,34.95474,7475,0,0,0,10,2000.0,-2000.0,10000.0,500.0,88.59635816
2017-01-01 08:00:00,1/1/17 9:00,0.41596400000000006,4572.633046,457.2633046,4572.633046,0.01,29.70845,29.70845,29.70845,7475,0,0,0,10,2000.0,-2000.0,10000.0,500.0,91.45266092
2017-01-01 09:00:00,1/1/17 10:00,0.69657,3900.506753,390.0506753,3900.506753,0.01,17.09308,17.09308,17.09308,7475,0,0,0,10,824.5294117647059,-1999.575,9000.85,500.425,78.01013506
2017-01-01 10:00:00,1/1/17 11:00,0.8806649999999999,3787.672133,378.7672133,3787.672133,0.01,9.23,9.23,9.23,7475,0,0,0,10,1.0,-1499.5749999999998,8300.85,1000.4250000000001,75.75344266
2017-01-01 11:00:00,1/1/17 12:00,0.979825,3506.213565,350.6213565,3506.213565,0.01,4.78,4.78,4.78,7475,0,0,0,10,1.0,-649.5749999999996,8300.85,1850.4250000000004,70.1242713
2017-01-01 12:00:00,1/1/17 13:00,0.994815,3934.6680530000003,393.46680530000003,3934.6680530000003,0.01,3.0651,3.0651,3.0651,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,78.69336106
2017-01-01 13:00:00,1/1/17 14:00,0.76356,3647.279507,364.72795069999995,3647.279507,0.01,2.74629,2.74629,2.74629,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,72.94559014
2017-01-01 14:00:00,1/1/17 15:00,0.76163,4060.574644,406.05746439999996,4060.574644,0.01,8.15473,8.15473,8.15473,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,81.21149288
2017-01-01 15:00:00,1/1/17 16:00,0.5250600000000001,3672.2336990000003,367.22336989999997,3672.2336990000003,0.01,27.414890000000003,27.414890000000003,27.414890000000003,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,73.44467398
2017-01-01 16:00:00,1/1/17 17:00,0.210031,4710.773492,471.07734919999996,4710.773492,0.01,36.04143,36.04143,36.04143,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,94.21546984
2017-01-01 17:00:00,1/1/17 18:00,0.0,4888.333553,488.83335530000005,4888.333553,0.01,50.59049,50.59049,50.59049,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,97.76667106
2017-01-01 18:00:00,1/1/17 19:00,0.0,5180.458057,518.0458057,5180.458057,0.01,51.07051,51.07051,51.07051,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,103.6091611
2017-01-01 19:00:00,1/1/17 20:00,0.0,4584.224275,458.4224275,4584.224275,0.01,45.38316,45.38316,45.38316,7475,0,0,0,0,2000.0,-1500.0,10000.0,1000.0,91.6844855
2017-01-01 20:00:00,1/1/17 21:00,0.0,4890.245882,489.02458820000004,4890.245882,0.01,40.96986,40.96986,40.96986,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,97.80491764
2017-01-01 21:00:00,1/1/17 22:00,0.0,4297.806113000001,429.7806113,4297.806113000001,0.01,43.56135,43.56135,43.56135,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,85.95612226
2017-01-01 22:00:00,1/1/17 23:00,0.0,4356.664511999999,435.6664512,4356.664511999999,0.01,37.55981,37.55981,37.55981,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,87.13329024
2017-01-01 23:00:00,1/2/17 0:00,0.0,3781.996185,378.1996185,3781.996185,0.01,34.47645,34.47645,34.47645,7475,0,0,0,0,1412.7647058823534,0.4249999999999545,9500.85,2500.425,75.63992370000001
2017-01-02 00:00:00,1/2/17 1:00,0.0,4460.599365,446.05993650000005,4460.599365,0.01,31.142840000000003,31.142840000000003,31.142840000000003,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,89.2119873
2017-01-02 01:00:00,1/2/17 2:00,0.0,4140.337189,414.0337189,4140.337189,0.01,30.46592,30.46592,30.46592,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,82.80674378
2017-01-02 02:00:00,1/2/17 3:00,0.0,4441.120561,444.1120561000001,4441.120561,0.01,28.945140000000002,28.945140000000002,28.945140000000002,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,88.82241122
2017-01-02 03:00:00,1/2/17 4:00,0.0,4124.243146,412.4243146,4124.243146,0.01,28.25863,28.25863,28.25863,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,82.48486292
2017-01-02 04:00:00,1/2/17 5:00,0.0,4542.13495,454.213495,4542.13495,0.01,29.50415,29.50415,29.50415,7475,0,0,0,0,1765.7058823529417,1.0,9800.85,2501.0,90.842699
2017-01-02 05:00:00,1/2/17 6:00,0.0,4725.139159,472.5139159,4725.139159,0.01,32.90695,32.90695,32.90695,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,94.50278318
2017-01-02 06:00:00,1/2/17 7:00,0.0,6870.1202920000005,687.0120292,6870.1202920000005,0.01,34.38349,34.38349,34.38349,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,137.40240580000003
2017-01-02 07:00:00,1/2/17 8:00,0.077027,5235.845867,523.5845866999999,5235.845867,0.01,35.51462,35.51462,35.51462,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,104.71691729999999
2017-01-02 08:00:00,1/2/17 9:00,0.4210115,10537.250540000001,1053.725054,10537.250540000001,0.01,36.067859999999996,36.067859999999996,36.067859999999996,7475,0,0,0,10,2000.0,-2000.0,10000.0,500.0,210.7450108
2017-01-02 09:00:00,1/2/17 10:00,0.69586,10160.55551,1016.0555509999999,10160.55551,0.01,33.04214,33.04214,33.04214,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,203.2111102
2017-01-02 10:00:00,1/2/17 11:00,0.87098,9652.977456999999,965.2977457000001,9652.977456999999,0.01,30.665259999999996,30.665259999999996,30.665259999999996,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,193.0595491
2017-01-02 11:00:00,1/2/17 12:00,0.9628700000000001,9649.857414,964.9857413999999,9649.857414,0.01,30.52396,30.52396,30.52396,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.9971483
2017-01-02 12:00:00,1/2/17 13:00,0.973835,9156.603572,915.6603572,9156.603572,0.01,26.6848,26.6848,26.6848,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,183.13207140000003
2017-01-02 13:00:00,1/2/17 14:00,0.91635,9653.800974,965.3800974,9653.800974,0.01,27.51277,27.51277,27.51277,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,193.0760195
2017-01-02 14:00:00,1/2/17 15:00,0.7645,9644.672324,964.4672324,9644.672324,0.01,30.494020000000003,30.494020000000003,30.494020000000003,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.8934465
2017-01-02 15:00:00,1/2/17 16:00,0.531875,9634.341,963.4341,9634.341,0.01,35.0,35.0,35.0,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.68681999999998
2017-01-02 16:00:00,1/2/17 17:00,0.21849200000000002,10380.25356,1038.025356,10380.25356,0.01,41.19692,41.19692,41.19692,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,207.60507119999997
2017-01-02 17:00:00,1/2/17 18:00,0.0,9509.287645999999,950.9287646,9509.287645999999,0.01,53.94316,53.94316,53.94316,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,190.1857529
2017-01-02 18:00:00,1/2/17 19:00,0.0,7516.196098,751.6196097999999,7516.196098,0.01,56.2427,56.2427,56.2427,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,150.323922
2017-01-02 19:00:00,1/2/17 20:00,0.0,7271.314743999999,727.1314744,7271.314743999999,0.01,52.82185,52.82185,52.82185,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,145.42629490000002
2017-01-02 20:00:00,1/2/17 21:00,0.0,5777.0473329999995,577.7047332999999,5777.0473329999995,0.01,47.39492,47.39492,47.39492,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,115.54094669999999
2017-01-02 21:00:00,1/2/17 22:00,0.0,5532.016061,553.2016061,5532.016061,0.01,44.372,44.372,44.372,7475,0,0,0,0,2000.0,-1250.0,10000.0,1250.0,110.6403212
2017-01-02 22:00:00,1/2/17 23:00,0.0,3493.568794,349.35687939999997,3493.568794,0.01,37.6714,37.6714,37.6714,7475,0,0,0,0,471.58823529411734,-1249.575,8700.85,1250.425,69.87137588
2017-01-02 23:00:00,1/3/17 0:00,0.0,2999.9212039999998,299.9921204,2999.9212039999998,0.01,35.79555,35.79555,35.79555,7475,0,0,0,0,1.0,-599.5749999999996,8300.85,1900.4250000000004,59.99842408
2017-01-03 00:00:00,1/3/17 1:00,0.0,2877.699243,287.7699243,2877.699243,0.01,32.48679,32.48679,32.48679,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,57.55398486
2017-01-03 01:00:00,1/3/17 2:00,0.0,2877.699242,287.7699242,2877.699242,0.01,30.73023,30.73023,30.73023,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,57.55398484
2017-01-03 02:00:00,1/3/17 3:00,0.0,2877.699241,287.7699241,2877.699241,0.01,30.16759,30.16759,30.16759,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,57.55398482
2017-01-03 03:00:00,1/3/17 4:00,0.0,3296.18823,329.618823,3296.18823,0.01,29.5104,29.5104,29.5104,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,65.92376460000001
2017-01-03 04:00:00,1/3/17 5:00,0.0,3317.411861,331.7411861,3317.411861,0.01,30.43013,30.43013,30.43013,7475,0,0,0,0,118.64705882352928,1.0,8400.85,2501.0,66.34823722
2017-01-03 05:00:00,1/3/17 6:00,0.0,3885.5037060000004,388.5503706,3885.5037060000004,0.01,35.68458,35.68458,35.68458,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,77.71007412
2017-01-03 06:00:00,1/3/17 7:00,0.0,7153.3127540000005,715.3312754,7153.3127540000005,0.01,47.4776,47.4776,47.4776,7475,0,0,0,0,2000.0,-1300.0,10000.0,1200.0,143.0662551
2017-01-03 07:00:00,1/3/17 8:00,0.083492,5178.231245,517.8231245000001,5178.231245,0.01,54.25481,54.25481,54.25481,7475,0,0,0,10,2000.0,-2000.0,10000.0,500.0,103.56462490000001
2017-01-03 08:00:00,1/3/17 9:00,0.4431325,10485.3149,1048.53149,10485.3149,0.01,46.06994,46.06994,46.06994,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,209.706298
2017-01-03 09:00:00,1/3/17 10:00,0.73185,11530.08257,1153.008257,11530.08257,0.01,40.5139,40.5139,40.5139,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,230.6016514
2017-01-03 10:00:00,1/3/17 11:00,0.907485,10509.75447,1050.975447,10509.75447,0.01,37.258720000000004,37.258720000000004,37.258720000000004,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,210.19508939999997
2017-01-03 11:00:00,1/3/17 12:00,0.9995649999999999,10647.93818,1064.7938179999999,10647.93818,0.01,34.668820000000004,34.668820000000004,34.668820000000004,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,212.9587636
2017-01-03 12:00:00,1/3/17 13:00,1.0,10071.76693,1007.176693,10071.76693,0.01,31.943620000000003,31.943620000000003,31.943620000000003,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,201.4353386
2017-01-03 13:00:00,1/3/17 14:00,0.92927,10447.42639,1044.742639,10447.42639,0.01,34.14366,34.14366,34.14366,7475,0,0,0,10,118.64705882352928,1.0,8400.85,2501.0,208.94852780000002
2017-01-03 14:00:00,1/3/17 15:00,0.779165,10483.28477,1048.328477,10483.28477,0.01,38.10801,38.10801,38.10801,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,209.6656954
2017-01-03 15:00:00,1/3/17 16:00,0.3629575,10414.67283,1041.467283,10414.67283,0.01,40.63462,40.63462,40.63462,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,208.29345659999998
2017-01-03 16:00:00,1/3/17 17:00,0.231256,11061.857390000001,1106.185739,11061.857390000001,0.01,52.381170000000004,52.381170000000004,52.381170000000004,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,221.2371478
2017-01-03 17:00:00,1/3/17 18:00,0.0,10188.035179999999,1018.8035179999999,10188.035179999999,0.01,62.64,62.64,62.64,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,203.76070359999997
2017-01-03 18:00:00,1/3/17 19:00,0.0,8169.457533,816.9457533,8169.457533,0.01,65.6823,65.6823,65.6823,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,163.3891507
2017-01-03 19:00:00,1/3/17 20:00,0.0,7472.412670999999,747.2412671,7472.412670999999,0.01,55.85,55.85,55.85,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,149.4482534
2017-01-03 20:00:00,1/3/17 21:00,0.0,5769.584081,576.9584081,5769.584081,0.01,53.88401999999999,53.88401999999999,53.88401999999999,7475,0,0,0,0,2000.0,-700.0,10000.0,1800.0,115.39168159999998
2017-01-03 21:00:00,1/3/17 22:00,0.0,5525.543294,552.5543294,5525.543294,0.01,47.26312,47.26312,47.26312,7475,0,0,0,0,2000.0,-600.0,10000.0,1900.0,110.5108659
2017-01-03 22:00:00,1/3/17 23:00,0.0,3493.5688119999995,349.3568812,3493.5688119999995,0.01,40.281859999999995,40.281859999999995,40.281859999999995,7475,0,0,0,0,2000.0,-600.0,10000.0,1900.0,69.87137624
2017-01-03 23:00:00,1/4/17 0:00,0.0,2999.9212190000003,299.9921219,2999.9212190000003,0.01,36.98879,36.98879,36.98879,7475,0,0,0,0,1.0,-599.5749999999996,8300.85,1900.4250000000004,59.99842438
2017-01-04 00:00:00,1/4/17 1:00,0.0,2877.699257,287.7699257,2877.699257,0.01,29.108390000000004,29.108390000000004,29.108390000000004,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,57.55398514
2017-01-04 01:00:00,1/4/17 2:00,0.0,2877.6992579999996,287.7699258,2877.6992579999996,0.01,28.67078,28.67078,28.67078,7475,0,0,0,0,118.64705882352928,1.0,8400.85,2501.0,57.55398516
2017-01-04 02:00:00,1/4/17 3:00,0.0,2877.6992600000003,287.769926,2877.6992600000003,0.01,28.07981,28.07981,28.07981,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,57.55398520000001
2017-01-04 03:00:00,1/4/17 4:00,0.0,2877.6992600000003,287.769926,2877.6992600000003,0.01,27.071009999999998,27.071009999999998,27.071009999999998,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,57.55398520000001
2017-01-04 04:00:00,1/4/17 5:00,0.0,3282.668825,328.2668825,3282.668825,0.01,28.6839,28.6839,28.6839,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,65.65337650000001
2017-01-04 05:00:00,1/4/17 6:00,0.0,3850.4826869999997,385.0482687,3850.4826869999997,0.01,36.9156,36.9156,36.9156,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,77.00965374
2017-01-04 06:00:00,1/4/17 7:00,0.0,6920.366096,692.0366096,6920.366096,0.01,42.236540000000005,42.236540000000005,42.236540000000005,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,138.4073219
2017-01-04 07:00:00,1/4/17 8:00,0.082339,5182.810308,518.2810308,5182.810308,0.01,46.476420000000005,46.476420000000005,46.476420000000005,7475,0,0,0,10,2000.0,-2000.0,10000.0,500.0,103.6562062
2017-01-04 08:00:00,1/4/17 9:00,0.4319505,10490.86554,1049.086554,10490.86554,0.01,40.04254,40.04254,40.04254,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,209.8173108
2017-01-04 09:00:00,1/4/17 10:00,0.701395,10122.77868,1012.277868,10122.77868,0.01,36.1364,36.1364,36.1364,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,202.4555736
2017-01-04 10:00:00,1/4/17 11:00,0.87049,9634.080148000001,963.4080148,9634.080148000001,0.01,34.809979999999996,34.809979999999996,34.809979999999996,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.681603
2017-01-04 11:00:00,1/4/17 12:00,0.9544450000000001,9633.557944,963.3557944,9633.557944,0.01,32.82721,32.82721,32.82721,7475,0,0,0,10,1295.1176470588239,1.0,9400.85,2501.0,192.67115890000002
2017-01-04 12:00:00,1/4/17 13:00,0.9333549999999999,9134.176026000001,913.4176026,9134.176026000001,0.01,27.276709999999998,27.276709999999998,27.276709999999998,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,182.68352050000001
2017-01-04 13:00:00,1/4/17 14:00,0.871585,9631.231593,963.1231593,9631.231593,0.01,30.533340000000003,30.533340000000003,30.533340000000003,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,192.62463190000003
2017-01-04 14:00:00,1/4/17 15:00,0.7364,9630.51557,963.051557,9630.51557,0.01,33.5615,33.5615,33.5615,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.6103114
2017-01-04 15:00:00,1/4/17 16:00,0.52269,9630.479886,963.0479885999999,9630.479886,0.01,38.24504,38.24504,38.24504,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.6095977
2017-01-04 16:00:00,1/4/17 17:00,0.227675,10375.97292,1037.597292,10375.97292,0.01,43.17972,43.17972,43.17972,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,207.5194584
2017-01-04 17:00:00,1/4/17 18:00,0.0,9504.626361,950.4626360999999,9504.626361,0.01,53.36985,53.36985,53.36985,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,190.09252719999998
2017-01-04 18:00:00,1/4/17 19:00,0.0,7512.091289,751.2091289,7512.091289,0.01,53.071940000000005,53.071940000000005,53.071940000000005,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,150.24182580000002
2017-01-04 19:00:00,1/4/17 20:00,0.0,7268.521159999999,726.852116,7268.521159999999,0.01,46.89671,46.89671,46.89671,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,145.37042319999998
2017-01-04 20:00:00,1/4/17 21:00,0.0,5775.059426,577.5059426,5775.059426,0.01,43.97157,43.97157,43.97157,7475,0,0,0,0,2000.0,-250.0,10000.0,2250.0,115.5011885
2017-01-04 21:00:00,1/4/17 22:00,0.0,5532.410298,553.2410298,5532.410298,0.01,40.8299,40.8299,40.8299,7475,0,0,0,0,2000.0,-250.0,10000.0,2250.0,110.648206
2017-01-04 22:00:00,1/4/17 23:00,0.0,3493.568829,349.3568829,3493.568829,0.01,37.67564,37.67564,37.67564,7475,0,0,0,0,2000.0,-250.0,10000.0,2250.0,69.87137658
2017-01-04 23:00:00,1/5/17 0:00,0.0,2999.921237,299.9921237,2999.921237,0.01,35.91017,35.91017,35.91017,7475,0,0,0,0,824.5294117647065,-249.5749999999996,9000.85,2250.425,59.99842474
2017-01-05 00:00:00,1/5/17 1:00,0.0,2960.737028,296.0737028,2960.737028,0.01,29.76888,29.76888,29.76888,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,59.21474056
2017-01-05 01:00:00,1/5/17 2:00,0.0,3267.9688850000002,326.79688849999997,3267.9688850000002,0.01,28.181620000000002,28.181620000000002,28.181620000000002,7475,0,0,0,0,118.64705882352928,1.0,8400.85,2501.0,65.3593777
2017-01-05 02:00:00,1/5/17 3:00,0.0,3176.4680780000003,317.64680780000003,3176.4680780000003,0.01,27.437279999999998,27.437279999999998,27.437279999999998,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,63.52936156
2017-01-05 03:00:00,1/5/17 4:00,0.0,3249.516693,324.9516693,3249.516693,0.01,27.412020000000002,27.412020000000002,27.412020000000002,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,64.99033386
2017-01-05 04:00:00,1/5/17 5:00,0.0,3221.505511,322.15055110000003,3221.505511,0.01,28.38246,28.38246,28.38246,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,64.43011022
2017-01-05 05:00:00,1/5/17 6:00,0.0,3795.9550990000002,379.59550989999997,3795.9550990000002,0.01,35.647659999999995,35.647659999999995,35.647659999999995,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,75.91910198
2017-01-05 06:00:00,1/5/17 7:00,0.0,6960.611256,696.0611256,6960.611256,0.01,40.92072,40.92072,40.92072,7475,0,0,0,0,2000.0,-1300.0,10000.0,1200.0,139.21222509999998
2017-01-05 07:00:00,1/5/17 8:00,0.0673575,5199.778727,519.9778727,5199.778727,0.01,42.66624,42.66624,42.66624,7475,0,0,0,10,2000.0,-2000.0,10000.0,500.0,103.9955745
2017-01-05 08:00:00,1/5/17 9:00,0.417067,10506.265309999999,1050.626531,10506.265309999999,0.01,40.10763,40.10763,40.10763,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,210.12530619999998
2017-01-05 09:00:00,1/5/17 10:00,0.690355,10137.294,1013.7294,10137.294,0.01,37.33293,37.33293,37.33293,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,202.74588
2017-01-05 10:00:00,1/5/17 11:00,0.84609,9647.460414,964.7460413999999,9647.460414,0.01,35.853390000000005,35.853390000000005,35.853390000000005,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.9492083
2017-01-05 11:00:00,1/5/17 12:00,0.93334,9645.899744,964.5899743999998,9645.899744,0.01,33.6885,33.6885,33.6885,7475,0,0,0,10,118.64705882352928,1.0,8400.85,2501.0,192.9179949
2017-01-05 12:00:00,1/5/17 13:00,0.9432,9148.822234000001,914.8822233999999,9148.822234000001,0.01,31.07497,31.07497,31.07497,7475,0,0,0,10,1.0,1.0,8300.85,2501.0,182.9764447
2017-01-05 13:00:00,1/5/17 14:00,0.8992700000000001,9647.373591,964.7373591,9647.373591,0.01,34.75526,34.75526,34.75526,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.94747180000002
2017-01-05 14:00:00,1/5/17 15:00,0.7539100000000001,9639.649711,963.9649711000001,9639.649711,0.01,36.31062,36.31062,36.31062,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.79299419999998
2017-01-05 15:00:00,1/5/17 16:00,0.53004,9635.745702,963.5745701999999,9635.745702,0.01,38.12934,38.12934,38.12934,7475,0,0,0,10,2000.0,-0.0,10000.0,2500.0,192.714914
2017-01-05 16:00:00,1/5/17 17:00,0.2248345,10380.58701,1038.058701,10380.58701,0.01,43.560520000000004,43.560520000000004,43.560520000000004,7475,0,0,0,10,2000.0,-700.0,10000.0,1800.0,207.61174019999999
2017-01-05 17:00:00,1/5/17 18:00,0.0,9510.9848,951.0984800000001,9510.9848,0.01,53.33801999999999,53.33801999999999,53.33801999999999,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,190.219696
2017-01-05 18:00:00,1/5/17 19:00,0.0,7520.142838,752.0142837999999,7520.142838,0.01,51.32031,51.32031,51.32031,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,150.40285680000002
2017-01-05 19:00:00,1/5/17 20:00,0.0,7276.353068,727.6353068,7276.353068,0.01,45.09028,45.09028,45.09028,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,145.5270614
2017-01-05 20:00:00,1/5/17 21:00,0.0,5784.083935000001,578.4083935,5784.083935000001,0.01,42.07026,42.07026,42.07026,7475,0,0,0,0,2000.0,-600.0,10000.0,1900.0,115.6816787
2017-01-05 21:00:00,1/5/17 22:00,0.0,5543.521261999999,554.3521262,5543.521261999999,0.01,41.4031,41.4031,41.4031,7475,0,0,0,0,2000.0,-600.0,10000.0,1900.0,110.87042520000001
2017-01-05 22:00:00,1/5/17 23:00,0.0,3493.568844,349.35688439999996,3493.568844,0.01,36.9275,36.9275,36.9275,7475,0,0,0,0,2000.0,-600.0,10000.0,1900.0,69.87137688
2017-01-05 23:00:00,1/6/17 0:00,0.0,2999.921252,299.9921252,2999.921252,0.01,34.9488,34.9488,34.9488,7475,0,0,0,0,1.0,-599.5749999999996,8300.85,1900.4250000000004,59.99842504
2017-01-06 00:00:00,1/6/17 1:00,0.0,3215.824434,321.5824434,3215.824434,0.01,27.53727,27.53727,27.53727,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,64.31648868
2017-01-06 01:00:00,1/6/17 2:00,0.0,3143.05498,314.305498,3143.05498,0.01,26.558159999999997,26.558159999999997,26.558159999999997,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,62.8610996
2017-01-06 02:00:00,1/6/17 3:00,0.0,3124.475524,312.44755239999995,3124.475524,0.01,25.0,25.0,25.0,7475,0,0,0,0,1.0,1.0,8300.85,2501.0,62.48951048
2017-01-06 03:00:00,1/6/17 4:00,0.0,2959.444069,295.9444069,2959.444069,0.01,25.945220000000003,25.945220000000003,25.945220000000003,7475,0,0,0,0,1412.7647058823534,1.0,9500.85,2501.0,59.18888138
2017-01-06 04:00:00,1/6/17 5:00,0.0,3019.8121539999997,301.98121539999994,3019.8121539999997,0.01,28.016379999999998,28.016379999999998,28.016379999999998,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,60.39624308
2017-01-06 05:00:00,1/6/17 6:00,0.0,3984.440597,398.4440597,3984.440597,0.01,33.949290000000005,33.949290000000005,33.949290000000005,7475,0,0,0,0,2000.0,-0.0,10000.0,2500.0,79.68881194
2017-01-06 06:00:00,1/6/17 7:00,0.0,6998.981739,699.8981739,6998.981739,0.01,41.7519,41.7519,41.7519,7475,0,0,0,0,2000.0,-2000.0,10000.0,500.0,139.9796348
2017-01-06 07:00:00,1/6/17 8:00,0.028513900000000002,5204.888371999999,520.4888371999999,5204.888371999999,0.01,46.07431,46.07431,46.07431,7475,0,0,0,10,2000.0,-2000.0,10000.0,500.0,104.09776740000001
2017-01-06 08:00:00,1/6/17 9:00,0.4090705,10504.12045,1050.412045,10504.12045,0.01,37.56966,37.56966,37.56966,7475,0,0,0,10,2000.0,-650.0,10000.0,1850.0,210.08240899999998
