Datetime (he),PV Gen (kW/rated kW),System Load (kW),Site Load (kW),Deferral Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW)_1,NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),Power Max (kW),Power Min (kW),Energy Max (kWh),Energy Min (kWh),Critical Load (kW)
1/1/19 1:00,0,4019.608554,401.9608554,4019.608554,0.0025,0.032141,0.00127867,6.675e-4,7475,1.1e-4,0.00511468,0,0,1900,-1900,9000,0,80.39217108
1/1/19 2:00,0,3738.652086,373.8652086,3738.652086,0.0025,0.03209331,0.0010525,6.7e-4,7475,1.1e-4,0.00421,0,0,1900,-1900,9000,0,74.77304172
1/1/19 3:00,0,4054.570141,405.4570141,4054.570141,0.0025,0.03175182,0.0022507775,0.0015275,7475,1.1e-4,0.00428759,0,0,1900,-1900,9000,0,81.09140282
1/1/19 4:00,0,3703.137769,370.3137769,3703.137769,0.0025,0.03165485,0.002195,0.00176,7475,1.1e-4,0.00421,0,0,1900,-1900,9000,0,74.06275538
1/1/19 5:00,0,4141.420555,414.1420555,4141.420555,0.0025,0.03078625,0.0021975,0.00251,7475,1.1e-4,0.00421,0,0,1900,-1900,9000,0,82.8284111
1/1/19 6:00,0,4050.901661,405.0901661,4050.901661,0.0025,0.03264,0.0020625,0.001335,7475,1.1e-4,0.0035,0,0,1900,-1900,9000,0,81.01803322
1/1/19 7:00,0,4850.896901,485.0896901,4850.896901,0.0025,0.03463289,0.0014975,0.001335,7475,1.1e-4,0.00124,0,0,1900,-1900,9000,0,97.01793802
1/1/19 8:00,0.078231,4429.817908,442.9817908,4429.817908,0.0025,0.03495474,0.0020425,0.00382262,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,88.59635816
1/1/19 9:00,0.415964,4572.633046,457.2633046,4572.633046,0.0025,0.02970845,0.0014975,0.00125,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,91.45266092
1/1/19 10:00,0.69657,3900.506753,390.0506753,3900.506753,0.0025,0.01709308,0.00126,0.00125,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,78.01013506
1/1/19 11:00,0.880665,3787.672133,378.7672133,3787.672133,0.0025,0.00923,0.00126,0.00125,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,75.75344266
1/1/19 12:00,0.979825,3506.213565,350.6213565,3506.213565,0.0025,0.00478,0.001855,0.00125,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,70.1242713
1/1/19 13:00,0.994815,3934.668053,393.4668053,3934.668053,0.0025,0.0030651,0.001563805,0.00380774,7475,1.1e-4,0.0015,0,10,1900,-1900,9000,0,78.69336106
1/1/19 14:00,0.76356,3647.279507,364.7279507,3647.279507,0.0025,0.00274629,0.00199,0.001687195,7475,1.1e-4,0.00297,0,10,1900,-1900,9000,0,72.94559014
1/1/19 15:00,0.76163,4060.574644,406.0574644,4060.574644,0.0025,0.00815473,0.0017627225,0.00250068,7475,1.1e-4,0.00225,0,10,1900,-1900,9000,0,81.21149288
1/1/19 16:00,0.52506,3672.233699,367.2233699,3672.233699,0.0025,0.02741489,0.0017808775000000001,0.00543746,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,73.44467398
1/1/19 17:00,0.210031,4710.773492,471.0773492,4710.773492,0.0025,0.03604143,0.0011175,0.0071633625,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,94.21546984
1/1/19 18:00,0,4888.333553,488.8333553,4888.333553,0.0025,0.05059049,0.0012525,0.0051028575,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,97.76667106
1/1/19 19:00,0,5180.458057,518.0458057,5180.458057,0.0025,0.05107051,7.5e-4,0.0054072475,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,103.6091611
1/1/19 20:00,0,4584.224275,458.4224275,4584.224275,0.0025,0.04538316,0.00108,0.0063823425,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,91.6844855
1/1/19 21:00,0,4890.245882,489.0245882,4890.245882,0.0025,0.04096986,0.0012525,0.0066429125,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,97.80491764
1/1/19 22:00,0,4297.806113,429.7806113,4297.806113,0.0025,0.04356135,0.0014975,0.00556957,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,85.95612226
1/1/19 23:00,0,4356.664512,435.6664512,4356.664512,0.0025,0.03755981,0.001835,0.00533927,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,87.13329024
1/2/19 0:00,0,3781.996185,378.1996185,3781.996185,0.0025,0.03447645,0.0025325,0.003795615,7475,1.1e-4,0.00304,0,0,1900,-1900,9000,0,75.6399237
1/2/19 1:00,0,4460.599365,446.0599365,4460.599365,0.0025,0.03114284,0.00225657,0.001576805,7475,1.1e-4,0.00304,0,0,1900,-1900,9000,0,89.2119873
1/2/19 2:00,0,4140.337189,414.0337189,4140.337189,0.0025,0.03046592,0.0035025,0.001447345,7475,1.1e-4,0.008,0,0,1900,-1900,9000,0,82.80674378
1/2/19 3:00,0,4441.120561,444.1120561,4441.120561,0.0025,0.02894514,0.003424785,7.025e-4,7475,1.1e-4,0.00304,0,0,1900,-1900,9000,0,88.82241122
1/2/19 4:00,0,4124.243146,412.4243146,4124.243146,0.0025,0.02825863,0.002156355,0.0013079675,7475,1.1e-4,0.00304,0,0,1900,-1900,9000,0,82.48486292
1/2/19 5:00,0,4542.13495,454.213495,4542.13495,0.0025,0.02950415,0.0022625,0.0015275,7475,1.1e-4,0.00304,0,0,1900,-1900,9000,0,90.842699
1/2/19 6:00,0,4725.139159,472.5139159,4725.139159,0.0025,0.03290695,0.0020117575,0.001335,7475,1.1e-4,0.00304,0,0,1900,-1900,9000,0,94.50278318
1/2/19 7:00,0,6870.120292,687.0120292,6870.120292,0.0025,0.03438349,0.00176,0.00125,7475,1.1e-4,0.001,0,0,1900,-1900,9000,0,137.4024058
1/2/19 8:00,0.077027,5235.845867,523.5845867,5235.845867,0.0025,0.03551462,0.0014975,0.00125,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,104.7169173
1/2/19 9:00,0.4210115,10537.250539999999,1053.725054,10537.250539999999,0.0025,0.03606786,0.00126,0.00125,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,210.7450108
1/2/19 10:00,0.69586,10160.55551,1016.055551,10160.55551,0.0025,0.03304214,0.0014975,0.00125,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,203.2111102
1/2/19 11:00,0.87098,9652.977457,965.2977457,9652.977457,0.0025,0.03066526,0.0014975,0.00175,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,193.0595491
1/2/19 12:00,0.96287,9649.857414,964.9857414,9649.857414,0.0025,0.03052396,0.00126,0.0017475,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,192.9971483
1/2/19 13:00,0.973835,9156.603572,915.6603572,9156.603572,0.0025,0.0266848,0.001585,0.0015275,7475,1.1e-4,0.00225,0,10,1900,-1900,9000,0,183.1320714
1/2/19 14:00,0.91635,9653.800974,965.3800974,9653.800974,0.0025,0.02751277,0.0029742025,0.0015275,7475,1.1e-4,0.00588681,0,10,1900,-1900,9000,0,193.0760195
1/2/19 15:00,0.7645,9644.672324,964.4672324,9644.672324,0.0025,0.03049402,0.0022151275,0.0015184425,7475,1.1e-4,0.00304,0,10,1900,-1900,9000,0,192.8934465
1/2/19 16:00,0.531875,9634.341,963.4341,9634.341,0.0025,0.035,0.00148,0.00271,7475,1.1e-4,0.00125,0,10,1900,-1900,9000,0,192.68682
1/2/19 17:00,0.218492,10380.25356,1038.025356,10380.25356,0.0025,0.04119692,0.001385,0.0033446525,7475,1.1e-4,8.7e-4,0,10,1900,-1900,9000,0,207.6050712
1/2/19 18:00,0,9509.287646,950.9287646,9509.287646,0.0025,0.05394316,0.00123,0.0028036675,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,190.1857529
1/2/19 19:00,0,7516.196098,751.6196098,7516.196098,0.0025,0.0562427,9.069425e-4,0.003,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,150.323922
1/2/19 20:00,0,7271.314744,727.1314744,7271.314744,0.0025,0.05282185,7.5e-4,0.003,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,145.4262949
1/2/19 21:00,0,5777.047333,577.7047333,5777.047333,0.0025,0.04739492,7.90925e-4,0.0034975,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,115.5409467
1/2/19 22:00,0,5532.016061,553.2016061,5532.016061,0.0025,0.044372,0.0012525,0.0032070925,7475,1.1e-4,3.4e-4,0,0,1900,-1900,9000,0,110.6403212
1/2/19 23:00,0,3493.568794,349.3568794,3493.568794,0.0025,0.0376714,0.0014045275,0.0033932025,7475,1.1e-4,0.001,0,0,1900,-1900,9000,0,69.87137588
1/3/19 0:00,0,2999.921204,299.9921204,2999.921204,0.0025,0.03579555,0.001600625,0.0015093625,7475,1.1e-4,0.001,0,0,1900,-1900,9000,0,59.99842408
1/3/19 1:00,0,2877.699243,287.7699243,2877.699243,0.0025,0.03248679,7.6e-4,0.0015645075,7475,1.1e-4,0.00304,0,0,1900,-1900,9000,0,57.55398486
1/3/19 2:00,0,2877.699242,287.7699242,2877.699242,0.0025,0.03073023,0.0012475,8.25e-4,7475,1.1e-4,0.00499,0,0,1900,-1900,9000,0,57.55398484
1/3/19 3:00,0,2877.699241,287.7699241,2877.699241,0.0025,0.03016759,0.00118953,8.25e-4,7475,1.1e-4,0.00475812,0,0,1900,-1900,9000,0,57.55398482
1/3/19 4:00,0,3296.18823,329.618823,3296.18823,0.0025,0.0295104,0.0032578125,0.0015275,7475,1.1e-4,0.008,0,0,1900,-1900,9000,0,65.9237646
1/3/19 5:00,0,3317.411861,331.7411861,3317.411861,0.0025,0.03043013,0.0024175,0.0015275,7475,1.1e-4,0.005,0,0,1900,-1900,9000,0,66.34823722
1/3/19 6:00,0,3885.503706,388.5503706,3885.503706,0.0025,0.03568458,0.0022025,0.001335,7475,1.1e-4,0.00297,0,0,1900,-1900,9000,0,77.71007412
1/3/19 7:00,0,7153.312754,715.3312754,7153.312754,0.0025,0.0474776,0.0014975,0.001335,7475,1.1e-4,0.001,0,0,1900,-1900,9000,0,143.0662551
1/3/19 8:00,0.083492,5178.231245,517.8231245,5178.231245,0.0025,0.05425481,0.0013425,0.00125,7475,1.1e-4,1.1e-4,0,10,1900,-1900,9000,0,103.5646249
1/3/19 9:00,0.4431325,10485.3149,1048.53149,10485.3149,0.0025,0.04606994,0.001,0.00126,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,209.706298
1/3/19 10:00,0.73185,11530.08257,1153.008257,11530.08257,0.0025,0.0405139,0.001,0.00125,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,230.6016514
1/3/19 11:00,0.907485,10509.75447,1050.975447,10509.75447,0.0025,0.03725872,0.001,0.0016335575,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,210.1950894
1/3/19 12:00,0.999565,10647.93818,1064.793818,10647.93818,0.0025,0.03466882,0.001,0.00125,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,212.9587636
1/3/19 13:00,1,10071.76693,1007.176693,10071.76693,0.0025,0.03194362,0.001,0.0017525,7475,1.1e-4,0.0015,0,10,1900,-1900,9000,0,201.4353386
1/3/19 14:00,0.92927,10447.42639,1044.742639,10447.42639,0.0025,0.03414366,0.001,9.6853e-4,7475,1.1e-4,0.00316,0,10,1900,-1900,9000,0,208.9485278
1/3/19 15:00,0.779165,10483.28477,1048.328477,10483.28477,0.0025,0.03810801,0.001,0.0029975,7475,1.1e-4,0.00297,0,10,1900,-1900,9000,0,209.6656954
1/3/19 16:00,0.3629575,10414.67283,1041.467283,10414.67283,0.0025,0.04063462,0.001,0.003743685,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,208.2934566
1/3/19 17:00,0.231256,11061.85739,1106.185739,11061.85739,0.0025,0.05238117,0.001,0.0032106925,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,221.2371478
1/3/19 18:00,0,10188.03518,1018.803518,10188.03518,0.0025,0.06264,0.001,0.003,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,203.7607036
1/3/19 19:00,0,8169.457533,816.9457533,8169.457533,0.0025,0.0656823,0.001,0.0031769725,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,163.3891507
1/3/19 20:00,0,7472.412671,747.2412671,7472.412671,0.0025,0.05585,0.001,0.00375,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,149.4482534
1/3/19 21:00,0,5769.584081,576.9584081,5769.584081,0.0025,0.05388402,0.001,0.00460112,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,115.3916816
1/3/19 22:00,0,5525.543294,552.5543294,5525.543294,0.0025,0.04726312,0.00117623,0.003746705,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,110.5108659
1/3/19 23:00,0,3493.568812,349.3568812,3493.568812,0.0025,0.04028186,0.001485,0.004669075,7475,1.1e-4,0.001,0,0,1900,-1900,9000,0,69.87137624
1/4/19 0:00,0,2999.921219,299.9921219,2999.921219,0.0025,0.03698879,0.00178,0.00209641,7475,1.1e-4,0.00125,0,0,1900,-1900,9000,0,59.99842438
1/4/19 1:00,0,2877.699257,287.7699257,2877.699257,0.0025,0.02910839,0.0035025,0.0015275,7475,1.1e-4,0.008,0,0,1900,-1900,9000,0,57.55398514
1/4/19 2:00,0,2877.699258,287.7699258,2877.699258,0.0025,0.02867078,0.0035025,0.0015275,7475,1.1e-4,0.008,0,0,1900,-1900,9000,0,57.55398516
1/4/19 3:00,0,2877.69926,287.769926,2877.69926,0.0025,0.02807981,0.0023963725,0.0015275,7475,1.1e-4,0.00357549,0,0,1900,-1900,9000,0,57.5539852
1/4/19 4:00,0,2877.69926,287.769926,2877.69926,0.0025,0.02707101,0.002245,0.00128605,7475,1.1e-4,0.00297,0,0,1900,-1900,9000,0,57.5539852
1/4/19 5:00,0,3282.668825,328.2668825,3282.668825,0.0025,0.0286839,0.002,0.0028974375,7475,1.1e-4,0.00297,0,0,1900,-1900,9000,0,65.6533765
1/4/19 6:00,0,3850.482687,385.0482687,3850.482687,0.0025,0.0369156,0.001,0.001535,7475,1.1e-4,0.0015,0,0,1900,-1900,9000,0,77.00965374
1/4/19 7:00,0,6920.366096,692.0366096,6920.366096,0.0025,0.04223654,0.001,0.00380549,7475,1.1e-4,0.001,0,0,1900,-1900,9000,0,138.4073219
1/4/19 8:00,0.082339,5182.810308,518.2810308,5182.810308,0.0025,0.04647642,0.0014975,0.0017475,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,103.6562062
1/4/19 9:00,0.4319505,10490.86554,1049.086554,10490.86554,0.0025,0.04004254,0.0015,0.0017475,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,209.8173108
1/4/19 10:00,0.701395,10122.77868,1012.277868,10122.77868,0.0025,0.0361364,0.0015,0.00175,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,202.4555736
1/4/19 11:00,0.87049,9634.080148,963.4080148,9634.080148,0.0025,0.03480998,0.0015,0.00175,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,192.681603
1/4/19 12:00,0.954445,9633.557944,963.3557944,9633.557944,0.0025,0.03282721,0.0014975,0.0017475,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,192.6711589
1/4/19 13:00,0.933355,9134.176026,913.4176026,9134.176026,0.0025,0.02727671,0.0021263275,0.003,7475,1.1e-4,0.00289,0,10,1900,-1900,9000,0,182.6835205
1/4/19 14:00,0.871585,9631.231593,963.1231593,9631.231593,0.0025,0.03053334,0.004097265,0.0027475,7475,1.1e-4,0.01134906,0,10,1900,-1900,9000,0,192.6246319
1/4/19 15:00,0.7364,9630.51557,963.051557,9630.51557,0.0025,0.0335615,0.0020025,0.00288289,7475,1.1e-4,0.00297,0,10,1900,-1900,9000,0,192.6103114
1/4/19 16:00,0.52269,9630.479886,963.0479886,9630.479886,0.0025,0.03824504,0.00125,0.00303409,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,192.6095977
1/4/19 17:00,0.227675,10375.97292,1037.597292,10375.97292,0.0025,0.04317972,0.0011225,0.0029975,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,207.5194584
1/4/19 18:00,0,9504.626361,950.4626361,9504.626361,0.0025,0.05336985,0.001,0.0029975,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,190.0925272
1/4/19 19:00,0,7512.091289,751.2091289,7512.091289,0.0025,0.05307194,0.0012088775,0.003,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,150.2418258
1/4/19 20:00,0,7268.52116,726.852116,7268.52116,0.0025,0.04689671,0.001,0.003,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,145.3704232
1/4/19 21:00,0,5775.059426,577.5059426,5775.059426,0.0025,0.04397157,0.001,0.0035,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,115.5011885
1/4/19 22:00,0,5532.410298,553.2410298,5532.410298,0.0025,0.0408299,0.0013225,0.0034975,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,110.648206
1/4/19 23:00,0,3493.568829,349.3568829,3493.568829,0.0025,0.03767564,0.0014975,0.003764375,7475,1.1e-4,0.00125,0,0,1900,-1900,9000,0,69.87137658
1/5/19 0:00,0,2999.921237,299.9921237,2999.921237,0.0025,0.03591017,0.00301,0.00375,7475,1.1e-4,0.007,0,0,1900,-1900,9000,0,59.99842474
1/5/19 1:00,0,2960.737028,296.0737028,2960.737028,0.0025,0.02976888,0.002879075,0.00150897,7475,1.1e-4,0.0055063,0,0,1900,-1900,9000,0,59.21474056
1/5/19 2:00,0,3267.9688849999998,326.7968885,3267.9688849999998,0.0025,0.02818162,0.0034580675,7.925e-4,7475,1.1e-4,0.00782227,0,0,1900,-1900,9000,0,65.3593777
1/5/19 3:00,0,3176.468078,317.6468078,3176.468078,0.0025,0.02743728,0.0022139975,0.001535,7475,1.1e-4,0.00284599,0,0,1900,-1900,9000,0,63.52936156
1/5/19 4:00,0,3249.516693,324.9516693,3249.516693,0.0025,0.02741202,0.00289561,0.001535,7475,1.1e-4,0.00654244,0,0,1900,-1900,9000,0,64.99033386
1/5/19 5:00,0,3221.505511,322.1505511,3221.505511,0.0025,0.02838246,0.0022775,0.00375,7475,1.1e-4,0.007,0,0,1900,-1900,9000,0,64.43011022
1/5/19 6:00,0,3795.955099,379.5955099,3795.955099,0.0025,0.03564766,0.0019344675,0.0027475,7475,1.1e-4,0.00297,0,0,1900,-1900,9000,0,75.91910198
1/5/19 7:00,0,6960.611256,696.0611256,6960.611256,0.0025,0.04092072,0.0014975,0.0031171725,7475,1.1e-4,0.001,0,0,1900,-1900,9000,0,139.2122251
1/5/19 8:00,0.0673575,5199.778727,519.9778727,5199.778727,0.0025,0.04266624,0.0014975,0.00175,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,103.9955745
1/5/19 9:00,0.417067,10506.26531,1050.6265309999999,10506.26531,0.0025,0.04010763,0.001555,0.0017525,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,210.1253062
1/5/19 10:00,0.690355,10137.294,1013.7294,10137.294,0.0025,0.03733293,0.0014975,0.00175,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,202.74588
1/5/19 11:00,0.84609,9647.460414,964.7460414,9647.460414,0.0025,0.03585339,0.001555,0.00175,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,192.9492083
1/5/19 12:00,0.93334,9645.899744,964.5899744,9645.899744,0.0025,0.0336885,0.0014975,0.00184635,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,192.9179949
1/5/19 13:00,0.9432,9148.822234,914.8822234,9148.822234,0.0025,0.03107497,0.0014975,0.003,7475,1.1e-4,0.00125,0,10,1900,-1900,9000,0,182.9764447
1/5/19 14:00,0.89927,9647.373591,964.7373591,9647.373591,0.0025,0.03475526,0.001075705,0.00339094,7475,1.1e-4,0.00225,0,10,1900,-1900,9000,0,192.9474718
1/5/19 15:00,0.75391,9639.649711,963.9649711,9639.649711,0.0025,0.03631062,0.00156,0.003138215,7475,1.1e-4,0.0015,0,10,1900,-1900,9000,0,192.7929942
1/5/19 16:00,0.53004,9635.745702,963.5745702,9635.745702,0.0025,0.03812934,0.0014975,0.00315572,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,192.714914
1/5/19 17:00,0.2248345,10380.58701,1038.058701,10380.58701,0.0025,0.04356052,0.0010949275,0.0029975,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,207.6117402
1/5/19 18:00,0,9510.9848,951.09848,9510.9848,0.0025,0.05333802,0.001,0.0029975,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,190.219696
1/5/19 19:00,0,7520.142838,752.0142838,7520.142838,0.0025,0.05132031,0.001,0.0029975,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,150.4028568
1/5/19 20:00,0,7276.353068,727.6353068,7276.353068,0.0025,0.04509028,0.001615,0.003,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,145.5270614
1/5/19 21:00,0,5784.083935,578.4083935,5784.083935,0.0025,0.04207026,0.001,0.0034975,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,115.6816787
1/5/19 22:00,0,5543.521262,554.3521262,5543.521262,0.0025,0.0414031,0.0014975,0.0034975,7475,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,110.8704252
1/5/19 23:00,0,3493.568844,349.3568844,3493.568844,0.0025,0.0369275,0.0015214725,0.0034975,7475,1.1e-4,0.00107875,0,0,1900,-1900,9000,0,69.87137688
1/6/19 0:00,0,2999.921252,299.9921252,2999.921252,0.0025,0.0349488,0.0029275,0.00375,7475,1.1e-4,0.00691849,0,0,1900,-1900,9000,0,59.99842504
1/6/19 1:00,0,3215.824434,321.5824434,3215.824434,0.0025,0.02753727,0.003865455,0.0037455675,7475,1.1e-4,0.00925182,0,0,1900,-1900,9000,0,64.31648868
1/6/19 2:00,0,3143.05498,314.305498,3143.05498,0.0025,0.02655816,0.0053580025,0.00375,7475,1.1e-4,0.01667862,0,0,1900,-1900,9000,0,62.8610996
1/6/19 3:00,0,3124.475524,312.4475524,3124.475524,0.0025,0.025,0.003270155,0.0029318475,7475,1.1e-4,0.008,0,0,1900,-1900,9000,0,62.48951048
1/6/19 4:00,0,2959.444069,295.9444069,2959.444069,0.0025,0.02594522,0.00236319,0.00283474,7475,1.1e-4,0.00511283,0,0,1900,-1900,9000,0,59.18888138
1/6/19 5:00,0,3019.812154,301.9812154,3019.812154,0.0025,0.02801638,0.002,0.003585,7475,1.1e-4,0.00398888,0,0,1900,-1900,9000,0,60.39624308
1/6/19 6:00,0,3984.440597,398.4440597,3984.440597,0.0025,0.03394929,0.001563805,0.002735,7475,1.1e-4,0.0015,0,0,1900,-1900,9000,0,79.68881194
1/6/19 7:00,0,6998.981739,699.8981739,6998.981739,0.0025,0.0417519,0.0018725,0.0026181475,7475,1.1e-4,0.0025,0,0,1900,-1900,9000,0,139.9796348
1/6/19 8:00,0.0285139,5204.888372,520.4888372,5204.888372,0.0025,0.04607431,0.0018425,0.0017475,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,104.0977674
1/6/19 9:00,0.4090705,10504.12045,1050.412045,10504.12045,0.0025,0.03756966,0.0014975,0.00175,7475,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,210.082409
1/6/19 10:00,0.67317,10130.73939,1013.073939,10130.73939,0.0025,0.03191368,0.0014975,0.00399225,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,202.6147878
1/6/19 11:00,0.8397,9639.152179,963.9152179,9639.152179,0.0025,0.0194828,0.0014975,0.00175,7475,1.1e-4,0.001,0,10,1900,-1900,9000,0,192.7830436
1/6/19 12:00,0.897515,9639.039602,963.9039602,9639.039602,0.0025,0.02000992,0.001322,4.975e-4,7713,1.1e-4,0.001,0,10,1900,-1900,9000,0,192.780792
1/6/19 13:00,0.90793,9136.273101,913.6273101,9136.273101,0.0025,0.01285703,0.0015557425,0.0034591375,7082,1.1e-4,0.00148297,0,10,1900,-1900,9000,0,182.725462
1/6/19 14:00,0.85029,9651.238381,965.1238381,9651.238381,0.0025,0.02525575,0.002298475,9.749925e-4,7183,1.1e-4,0.00427,0,10,1900,-1900,9000,0,193.0247676
1/6/19 15:00,0.718525,9649.510792,964.9510792,9649.510792,0.0025,0.02840648,0.0021333425,0.002939875,7121,1.1e-4,0.00225,0,10,1900,-1900,9000,0,192.9902158
1/6/19 16:00,0.512945,9632.690591,963.2690591,9632.690591,0.0025,0.03494333,0.0019759025,0.0039818425,7175,1.1e-4,0.001,0,10,1900,-1900,9000,0,192.6538118
1/6/19 17:00,0.2223145,10375.35886,1037.535886,10375.35886,0.0025,0.04185387,0.0016842975,0.00305738,6753,1.1e-4,2.5e-4,0,10,1900,-1900,9000,0,207.5071772
1/6/19 18:00,0,9503.70179,950.370179,9503.70179,0.0025,0.05625047,0.002025,0.0039975,7114,1.1e-4,0.001,0,0,1900,-1900,9000,0,190.0740358
1/6/19 19:00,0,7511.175393,751.1175393,7511.175393,0.0025,0.05097816,0.0018375,0.0039975,8284,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,150.2235079
1/6/19 20:00,0,7267.075686,726.7075686,7267.075686,0.0025,0.04754509,0.0014975,0.006242215,8092,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,145.3415137
1/6/19 21:00,0,5772.540175,577.2540175,5772.540175,0.0025,0.04171988,0.0014975,0.0039975,7776,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,115.4508035
1/6/19 22:00,0,5528.995441,552.8995441,5528.995441,0.0025,0.039098719999999997,0.0018375,0.0034975,7163,1.1e-4,2.5e-4,0,0,1900,-1900,9000,0,110.5799088
1/6/19 23:00,0,3493.568858,349.3568858,3493.568858,0.0025,0.03655131,0.0012225225,0.0034969775,6951,1.1e-4,0.00125,0,0,1900,-1900,9000,0,69.87137716
1/7/19 0:00,0,2999.921265,299.9921265,2999.921265,0.0025,0.03424364,0.0031645975,0.0035,6441,1.1e-4,0.00761367,0,0,1900,-1900,9000,0,59.9984253
1/7/19 1:00,0,2379.29203,237.929203,2379.29203,0.0025,0.02989646,0.0035025,0.0036606975,5605,1.1e-4,0.008,0,0,1900,-1900,9000,0,47.5858406
1/7/19 2:00,0,2702.049987,270.2049987,2702.049987,0.0025,0.02805882,0.00428313,0.0027475,5543,1.1e-4,0.01119526,0,0,1900,-1900,9000,0,54.04099974
1/7/19 3:00,0,2769.721248,276.9721248,2769.721248,0.0025,0.02754738,0.00321193,0.0025441625,5543,1.1e-4,0.008,0,0,1900,-1900,9000,0,55.39442496
1/7/19 4:00,0,2679.097043,267.9097043,2679.097043,0.0025,0.02793164,0.0031897875,0.00336701,5543,1.1e-4,0.008,0,0,1900,-1900,9000,0,53.58194086
1/7/19 5:00,0,2876.109346,287.6109346,2876.109346,0.0025,0.02801289,0.002455,0.0034880275,5543,1.1e-4,0.00506695,0,0,1900,-1900,9000,0,57.52218692
1/7/19 6:00,0,3009.997041,300.9997041,3009.997041,0.0025,0.02878955,0.0019389175,0.003795,6327,1.1e-4,0.00297,0,0,1900,-1900,9000,0,60.19994082
1/7/19 7:00,0,7019.023206,701.9023206,7019.023206,0.0025,0.03401626,0.00174393,0.0025,6595,1.1e-4,0.001,0,0,1900,-1900,9000,0,140.3804641
