Datetime (he),PV Gen (kW/rated kW),System Load (kW),Site Load (kW),Deferral Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),Power Max (kW),Power Min (kW),Energy Max (kWh),Energy Min (kWh),Critical Load (kW)
1/1/19 1:00,0,4019.608554,401.9608554,4019.608554,,0.02012,0.005,0.00526,7475,0.00108,0.00604,0,0,1900,-1900,9000,0,80.39217108
1/1/19 2:00,0,3738.652086,373.8652086,3738.652086,,0.01962,0.00437,0.00398,7475,0.00105,0.0059,0,0,1900,-1900,9000,0,74.77304172
1/1/19 3:00,0,4054.570141,405.4570141,4054.570141,,0.01922,0.00444,0.0035,7475,0.00093,0.00501,0,0,1900,-1900,9000,0,81.09140282
1/1/19 4:00,0,3703.137769,370.3137769,3703.137769,,0.01881,0.005,0.00347,7475,0.00093,0.00563,0,0,1900,-1900,9000,0,74.06275538
1/1/19 5:00,0,4141.420555,414.1420555,4141.420555,,0.02071,0.007,0.008,7475,0.00094,0.00702,0,0,1900,-1900,9000,0,82.8284111
1/1/19 6:00,0,4050.901661,405.0901661,4050.901661,,0.0221,0.015,0.008,7475,0.00097,0.00761,0,0,1900,-1900,9000,0,81.01803322
1/1/19 7:00,0,4850.896901,485.0896901,4850.896901,,0.02323,0.02655,0.00401,7475,0.00553,0.01101,0,0,1900,-1900,9000,0,97.01793802
1/1/19 8:00,0.078231,4429.817908,442.9817908,4429.817908,,0.02341,0.00804,0.00261,7475,0.00604,0.00824,0,10,1900,-1900,9000,0,88.59635816
1/1/19 9:00,0.415964,4572.633046,457.2633046,4572.633046,,0.02417,0.00776,0.00346,7475,0.005,0.00798,0,10,1900,-1900,9000,0,91.45266092
1/1/19 10:00,0.69657,3900.506753,390.0506753,3900.506753,,0.02411,0.00632,0.00346,7475,0.00536,0.00748,0,10,1900,-1900,9000,0,78.01013506
1/1/19 11:00,0.880665,3787.672133,378.7672133,3787.672133,,0.02432,0.004,0.00526,7475,0.00099,0.00728,0,10,1900,-1900,9000,0,75.75344266
1/1/19 12:00,0.979825,3506.213565,350.6213565,3506.213565,,0.02514,0.004,0.0035,7475,0.00099,0.00544,0,10,1900,-1900,9000,0,70.1242713
1/1/19 13:00,0.994815,3934.668053,393.4668053,3934.668053,,0.02412,0.004,0.0035,7475,0.00099,0.00445,0,10,1900,-1900,9000,0,78.69336106
1/1/19 14:00,0.76356,3647.279507,364.7279507,3647.279507,,0.02284,0.004,0.00301,7475,0.00098,0.0042,0,10,1900,-1900,9000,0,72.94559014
1/1/19 15:00,0.76163,4060.574644,406.0574644,4060.574644,,0.02277,0.0038,0.00261,7475,0.00099,0.004,0,10,1900,-1900,9000,0,81.21149288
1/1/19 16:00,0.52506,3672.233699,367.2233699,3672.233699,,0.02256,0.0038,0.00001,7475,0.00099,0.004,0,10,1900,-1900,9000,0,73.44467398
1/1/19 17:00,0.210031,4710.773492,471.0773492,4710.773492,,0.02345,0.005,0.00001,7475,0.00095,0.00545,0,10,1900,-1900,9000,0,94.21546984
1/1/19 18:00,0,4888.333553,488.8333553,4888.333553,,0.0306,0.015,0.00221,7475,0.00096,0.015,0,0,1900,-1900,9000,0,97.76667106
1/1/19 19:00,0,5180.458057,518.0458057,5180.458057,,0.03411,0.01356,0.0035,7475,0.00097,0.01376,0,0,1900,-1900,9000,0,103.6091611
1/1/19 20:00,0,4584.224275,458.4224275,4584.224275,,0.02945,0.00655,0.0035,7475,0.00097,0.00894,0,0,1900,-1900,9000,0,91.6844855
1/1/19 21:00,0,4890.245882,489.0245882,4890.245882,,0.02771,0.00546,0.0035,7475,0.00134,0.00721,0,0,1900,-1900,9000,0,97.80491764
1/1/19 22:00,0,4297.806113,429.7806113,4297.806113,,0.02609,0.00336,0.00398,7475,0.00097,0.00454,0,0,1900,-1900,9000,0,85.95612226
1/1/19 23:00,0,4356.664512,435.6664512,4356.664512,,0.02436,0.004,0.006,7475,0.00109,0.0048,0,0,1900,-1900,9000,0,87.13329024
1/2/19 0:00,0,3781.996185,378.1996185,3781.996185,,0.02311,0.00372,0.00401,7475,0.00111,0.004,0,0,1900,-1900,9000,0,75.6399237
1/2/19 1:00,0,4460.599365,446.0599365,4460.599365,,0.02286,0.00102,0.00301,7475,0.001,0.00187,0,0,1900,-1900,9000,0,89.2119873
1/2/19 2:00,0,4140.337189,414.0337189,4140.337189,,0.02236,0.001,0.00038,7475,0.001,0.0015,0,0,1900,-1900,9000,0,82.80674378
1/2/19 3:00,0,4441.120561,444.1120561,4441.120561,,0.02234,0.001,0.00028,7475,0.00097,0.0015,0,0,1900,-1900,9000,0,88.82241122
1/2/19 4:00,0,4124.243146,412.4243146,4124.243146,,0.02195,0.001,0.00001,7475,0.00097,0.00126,0,0,1900,-1900,9000,0,82.48486292
1/2/19 5:00,0,4542.13495,454.213495,4542.13495,,0.02366,0.00238,0.00211,7475,0.00097,0.0029,0,0,1900,-1900,9000,0,90.842699
1/2/19 6:00,0,4725.139159,472.5139159,4725.139159,,0.02697,0.00644,0.00492,7475,0.00097,0.00594,0,0,1900,-1900,9000,0,94.50278318
1/2/19 7:00,0,6870.120292,687.0120292,6870.120292,,0.03751,0.01551,0.004,7475,0.00833,0.01551,0,0,1900,-1900,9000,0,137.4024058
1/2/19 8:00,0.077027,5235.845867,523.5845867,5235.845867,,0.03723,0.01127,0.00176,7475,0.00637,0.01227,0,10,1900,-1900,9000,0,104.7169173
1/2/19 9:00,0.4210115,10537.25054,1053.725054,10537.25054,,0.03486,0.00814,0.003,7475,0.00538,0.00984,0,10,1900,-1900,9000,0,210.7450108
1/2/19 10:00,0.69586,10160.55551,1016.055551,10160.55551,,0.03804,0.01022,0.00261,7475,0.00508,0.01237,0,10,1900,-1900,9000,0,203.2111102
1/2/19 11:00,0.87098,9652.977457,965.2977457,9652.977457,,0.03942,0.00833,0.0035,7475,0.00098,0.01336,0,10,1900,-1900,9000,0,193.0595491
1/2/19 12:00,0.96287,9649.857414,964.9857414,9649.857414,,0.03666,0.00481,0.00311,7475,0.00098,0.01026,0,10,1900,-1900,9000,0,192.9971483
1/2/19 13:00,0.973835,9156.603572,915.6603572,9156.603572,,0.03392,0.00459,0.00301,7475,0.00098,0.008,0,10,1900,-1900,9000,0,183.1320714
1/2/19 14:00,0.91635,9653.800974,965.3800974,9653.800974,,0.03416,0.00425,0.00229,7475,0.00097,0.00823,0,10,1900,-1900,9000,0,193.0760195
1/2/19 15:00,0.7645,9644.672324,964.4672324,9644.672324,,0.03419,0.004,0.00174,7475,0.00098,0.00763,0,10,1900,-1900,9000,0,192.8934465
1/2/19 16:00,0.531875,9634.341,963.4341,9634.341,,0.0337,0.004,0.00084,7475,0.00098,0.00747,0,10,1900,-1900,9000,0,192.68682
1/2/19 17:00,0.218492,10380.25356,1038.025356,10380.25356,,0.03549,0.005,0.00061,7475,0.00094,0.00927,0,10,1900,-1900,9000,0,207.6050712
1/2/19 18:00,0,9509.287646,950.9287646,9509.287646,,0.06272,0.0369,0.00302,7475,0.00095,0.03661,0,0,1900,-1900,9000,0,190.1857529
1/2/19 19:00,0,7516.196098,751.6196098,7516.196098,,0.06447,0.03692,0.00337,7475,0.00096,0.03829,0,0,1900,-1900,9000,0,150.323922
1/2/19 20:00,0,7271.314744,727.1314744,7271.314744,,0.03881,0.00504,0.00211,7475,0.00096,0.01297,0,0,1900,-1900,9000,0,145.4262949
1/2/19 21:00,0,5777.047333,577.7047333,5777.047333,,0.03802,0.01196,0.00288,7475,0.00129,0.01613,0,0,1900,-1900,9000,0,115.5409467
1/2/19 22:00,0,5532.016061,553.2016061,5532.016061,,0.03361,0.004,0.00301,7475,0.00096,0.00783,0,0,1900,-1900,9000,0,110.6403212
1/2/19 23:00,0,3493.568794,349.3568794,3493.568794,,0.0295,0.004,0.0051,7475,0.00099,0.005,0,0,1900,-1900,9000,0,69.87137588
1/3/19 0:00,0,2999.921204,299.9921204,2999.921204,,0.02485,0.00211,0.0035,7475,0.00099,0.00231,0,0,1900,-1900,9000,0,59.99842408
1/3/19 1:00,0,2877.699243,287.7699243,2877.699243,,0.02515,0.002,0.00261,7475,0.00097,0.00221,0,0,1900,-1900,9000,0,57.55398486
1/3/19 2:00,0,2877.699242,287.7699242,2877.699242,,0.02312,0.001,0.00037,7475,0.00097,0.0015,0,0,1900,-1900,9000,0,57.55398484
1/3/19 3:00,0,2877.699241,287.7699241,2877.699241,,0.02371,0.001,0.00001,7475,0.00096,0.00158,0,0,1900,-1900,9000,0,57.55398482
1/3/19 4:00,0,3296.18823,329.618823,3296.18823,,0.02317,0.00131,0.00007,7475,0.00096,0.0015,0,0,1900,-1900,9000,0,65.9237646
1/3/19 5:00,0,3317.411861,331.7411861,3317.411861,,0.02265,0.00201,0.00072,7475,0.00096,0.0015,0,0,1900,-1900,9000,0,66.34823722
1/3/19 6:00,0,3885.503706,388.5503706,3885.503706,,0.02807,0.007,0.00302,7475,0.00096,0.006,0,0,1900,-1900,9000,0,77.71007412
1/3/19 7:00,0,7153.312754,715.3312754,7153.312754,,0.05411,0.0315,0.00215,7475,0.007,0.0305,0,0,1900,-1900,9000,0,143.0662551
1/3/19 8:00,0.083492,5178.231245,517.8231245,5178.231245,,0.03892,0.01244,0.00147,7475,0.00607,0.01565,0,10,1900,-1900,9000,0,103.5646249
1/3/19 9:00,0.4431325,10485.3149,1048.53149,10485.3149,,0.03445,0.00682,0.00231,7475,0.00483,0.01143,0,10,1900,-1900,9000,0,209.706298
1/3/19 10:00,0.73185,11530.08257,1153.008257,11530.08257,,0.03445,0.00571,0.00231,7475,0.00475,0.0104,0,10,1900,-1900,9000,0,230.6016514
1/3/19 11:00,0.907485,10509.75447,1050.975447,10509.75447,,0.03261,0.004,0.0035,7475,0.00097,0.00846,0,10,1900,-1900,9000,0,210.1950894
1/3/19 12:00,0.999565,10647.93818,1064.793818,10647.93818,,0.02968,0.004,0.00261,7475,0.00097,0.00603,0,10,1900,-1900,9000,0,212.9587636
1/3/19 13:00,1,10071.76693,1007.176693,10071.76693,,0.02773,0.003,0.00261,7475,0.00097,0.00335,0,10,1900,-1900,9000,0,201.4353386
1/3/19 14:00,0.92927,10447.42639,1044.742639,10447.42639,,0.02625,0.00269,0.00112,7475,0.00096,0.003,0,10,1900,-1900,9000,0,208.9485278
1/3/19 15:00,0.779165,10483.28477,1048.328477,10483.28477,,0.02367,0.00201,0.001,7475,0.00097,0.00211,0,10,1900,-1900,9000,0,209.6656954
1/3/19 16:00,0.3629575,10414.67283,1041.467283,10414.67283,,0.0243,0.00211,0.00076,7475,0.00097,0.00211,0,10,1900,-1900,9000,0,208.2934566
1/3/19 17:00,0.231256,11061.85739,1106.185739,11061.85739,,0.02697,0.00291,0.00043,7475,0.00093,0.003,0,10,1900,-1900,9000,0,221.2371478
1/3/19 18:00,0,10188.03518,1018.803518,10188.03518,,0.0412,0.02013,0.00307,7475,0.00094,0.01913,0,0,1900,-1900,9000,0,203.7607036
1/3/19 19:00,0,8169.457533,816.9457533,8169.457533,,0.04363,0.02132,0.00311,7475,0.00095,0.02132,0,0,1900,-1900,9000,0,163.3891507
1/3/19 20:00,0,7472.412671,747.2412671,7472.412671,,0.03362,0.005,0.00221,7475,0.00095,0.01,0,0,1900,-1900,9000,0,149.4482534
1/3/19 21:00,0,5769.584081,576.9584081,5769.584081,,0.03275,0.00802,0.00274,7475,0.00121,0.00894,0,0,1900,-1900,9000,0,115.3916816
1/3/19 22:00,0,5525.543294,552.5543294,5525.543294,,0.0286,0.00413,0.0035,7475,0.00095,0.00536,0,0,1900,-1900,9000,0,110.5108659
1/3/19 23:00,0,3493.568812,349.3568812,3493.568812,,0.02622,0.004,0.004,7475,0.00097,0.00438,0,0,1900,-1900,9000,0,69.87137624
1/4/19 0:00,0,2999.921219,299.9921219,2999.921219,,0.02289,0.00211,0.00346,7475,0.00097,0.00221,0,0,1900,-1900,9000,0,59.99842438
1/4/19 1:00,0,2877.699257,287.7699257,2877.699257,,0.02143,0.0019,0.001,7475,0.00097,0.0019,0,0,1900,-1900,9000,0,57.55398514
1/4/19 2:00,0,2877.699258,287.7699258,2877.699258,,0.02162,0.00157,0.00032,7475,0.00097,0.00161,0,0,1900,-1900,9000,0,57.55398516
1/4/19 3:00,0,2877.69926,287.769926,2877.69926,,0.02052,0.00135,0.00001,7475,0.00095,0.00161,0,0,1900,-1900,9000,0,57.5539852
1/4/19 4:00,0,2877.69926,287.769926,2877.69926,,0.02127,0.00174,0.00001,7475,0.00095,0.00174,0,0,1900,-1900,9000,0,57.5539852
1/4/19 5:00,0,3282.668825,328.2668825,3282.668825,,0.02233,0.00221,0.00045,7475,0.00095,0.00221,0,0,1900,-1900,9000,0,65.6533765
1/4/19 6:00,0,3850.482687,385.0482687,3850.482687,,0.02724,0.00821,0.00261,7475,0.00095,0.00721,0,0,1900,-1900,9000,0,77.00965374
1/4/19 7:00,0,6920.366096,692.0366096,6920.366096,,0.05433,0.03526,0.00345,7475,0.01,0.03332,0,0,1900,-1900,9000,0,138.4073219
1/4/19 8:00,0.082339,5182.810308,518.2810308,5182.810308,,0.04561,0.01716,0.00211,7475,0.008,0.02402,0,10,1900,-1900,9000,0,103.6562062
1/4/19 9:00,0.4319505,10490.86554,1049.086554,10490.86554,,0.03594,0.00815,0.00244,7475,0.00539,0.01213,0,10,1900,-1900,9000,0,209.8173108
1/4/19 10:00,0.701395,10122.77868,1012.277868,10122.77868,,0.0322,0.00486,0.00261,7475,0.0039,0.00823,0,10,1900,-1900,9000,0,202.4555736
1/4/19 11:00,0.87049,9634.080148,963.4080148,9634.080148,,0.02876,0.004,0.0035,7475,0.00096,0.00685,0,10,1900,-1900,9000,0,192.681603
1/4/19 12:00,0.954445,9633.557944,963.3557944,9633.557944,,0.02622,0.00363,0.00311,7475,0.00096,0.00421,0,10,1900,-1900,9000,0,192.6711589
1/4/19 13:00,0.933355,9134.176026,913.4176026,9134.176026,,0.02368,0.00215,0.00261,7475,0.00096,0.00221,0,10,1900,-1900,9000,0,182.6835205
1/4/19 14:00,0.871585,9631.231593,963.1231593,9631.231593,,0.02299,0.00201,0.00211,7475,0.00095,0.00221,0,10,1900,-1900,9000,0,192.6246319
1/4/19 15:00,0.7364,9630.51557,963.051557,9630.51557,,0.02152,0.001,0.00088,7475,0.00097,0.00221,0,10,1900,-1900,9000,0,192.6103114
1/4/19 16:00,0.52269,9630.479886,963.0479886,9630.479886,,0.02104,0.00135,0.00049,7475,0.00097,0.00221,0,10,1900,-1900,9000,0,192.6095977
1/4/19 17:00,0.227675,10375.97292,1037.597292,10375.97292,,0.02263,0.00211,0.00035,7475,0.00092,0.00221,0,10,1900,-1900,9000,0,207.5194584
1/4/19 18:00,0,9504.626361,950.4626361,9504.626361,,0.03486,0.01453,0.00306,7475,0.00093,0.01253,0,0,1900,-1900,9000,0,190.0925272
1/4/19 19:00,0,7512.091289,751.2091289,7512.091289,,0.032,0.00972,0.0035,7475,0.00094,0.00972,0,0,1900,-1900,9000,0,150.2418258
1/4/19 20:00,0,7268.52116,726.852116,7268.52116,,0.02566,0.00402,0.00221,7475,0.00094,0.006,0,0,1900,-1900,9000,0,145.3704232
1/4/19 21:00,0,5775.059426,577.5059426,5775.059426,,0.02626,0.00469,0.0035,7475,0.00106,0.00486,0,0,1900,-1900,9000,0,115.5011885
1/4/19 22:00,0,5532.410298,553.2410298,5532.410298,,0.02673,0.004,0.00401,7475,0.00121,0.008,0,0,1900,-1900,9000,0,110.648206
1/4/19 23:00,0,3493.568829,349.3568829,3493.568829,,0.0235,0.00265,0.00401,7475,0.00097,0.00549,0,0,1900,-1900,9000,0,69.87137658
1/5/19 0:00,0,2999.921237,299.9921237,2999.921237,,0.02222,0.00201,0.00346,7475,0.00097,0.004,0,0,1900,-1900,9000,0,59.99842474
1/5/19 1:00,0,2960.737028,296.0737028,2960.737028,,0.0209,0.00223,0.00228,7475,0.00074,0.0037,0,0,1900,-1900,9000,0,59.21474056
1/5/19 2:00,0,3267.968885,326.7968885,3267.968885,,0.01986,0.00223,0.0003,7475,0.00074,0.0026,0,0,1900,-1900,9000,0,65.3593777
1/5/19 3:00,0,3176.468078,317.6468078,3176.468078,,0.01969,0.00201,0.00023,7475,0.00094,0.00261,0,0,1900,-1900,9000,0,63.52936156
1/5/19 4:00,0,3249.516693,324.9516693,3249.516693,,0.01922,0.00223,0.00007,7475,0.00094,0.0025,0,0,1900,-1900,9000,0,64.99033386
1/5/19 5:00,0,3221.505511,322.1505511,3221.505511,,0.0201,0.0028,0.00124,7475,0.00094,0.003,0,0,1900,-1900,9000,0,64.43011022
1/5/19 6:00,0,3795.955099,379.5955099,3795.955099,,0.02202,0.00586,0.0035,7475,0.00094,0.006,0,0,1900,-1900,9000,0,75.91910198
1/5/19 7:00,0,6960.611256,696.0611256,6960.611256,,0.02444,0.01161,0.0035,7475,0.00631,0.01161,0,0,1900,-1900,9000,0,139.2122251
1/5/19 8:00,0.0673575,5199.778727,519.9778727,5199.778727,,0.02755,0.008,0.00126,7475,0.00561,0.01173,0,10,1900,-1900,9000,0,103.9955745
1/5/19 9:00,0.417067,10506.26531,1050.626531,10506.26531,,0.03064,0.0058,0.00346,7475,0.005,0.01388,0,10,1900,-1900,9000,0,210.1253062
1/5/19 10:00,0.690355,10137.294,1013.7294,10137.294,,0.03001,0.00596,0.00322,7475,0.005,0.0136,0,10,1900,-1900,9000,0,202.74588
1/5/19 11:00,0.84609,9647.460414,964.7460414,9647.460414,,0.02487,0.004,0.00481,7475,0.00095,0.00912,0,10,1900,-1900,9000,0,192.9492083
1/5/19 12:00,0.93334,9645.899744,964.5899744,9645.899744,,0.02311,0.004,0.00526,7475,0.00095,0.00599,0,10,1900,-1900,9000,0,192.9179949
1/5/19 13:00,0.9432,9148.822234,914.8822234,9148.822234,,0.02245,0.005,0.00513,7475,0.00095,0.00579,0,10,1900,-1900,9000,0,182.9764447
1/5/19 14:00,0.89927,9647.373591,964.7373591,9647.373591,,0.0217,0.005,0.00401,7475,0.00094,0.00523,0,10,1900,-1900,9000,0,192.9474718
1/5/19 15:00,0.75391,9639.649711,963.9649711,9639.649711,,0.0206,0.004,0.00398,7475,0.00096,0.00425,0,10,1900,-1900,9000,0,192.7929942
1/5/19 16:00,0.53004,9635.745702,963.5745702,9635.745702,,0.0198,0.004,0.00346,7475,0.00096,0.00425,0,10,1900,-1900,9000,0,192.714914
1/5/19 17:00,0.2248345,10380.58701,1038.058701,10380.58701,,0.0199,0.005,0.0035,7475,0.00091,0.0052,0,10,1900,-1900,9000,0,207.6117402
1/5/19 18:00,0,9510.9848,951.09848,9510.9848,,0.02417,0.015,0.00614,7475,0.00092,0.0152,0,0,1900,-1900,9000,0,190.219696
1/5/19 19:00,0,7520.142838,752.0142838,7520.142838,,0.02175,0.01132,0.01,7475,0.00093,0.01152,0,0,1900,-1900,9000,0,150.4028568
1/5/19 20:00,0,7276.353068,727.6353068,7276.353068,,0.02053,0.005,0.00526,7475,0.00093,0.01016,0,0,1900,-1900,9000,0,145.5270614
1/5/19 21:00,0,5784.083935,578.4083935,5784.083935,,0.02025,0.00967,0.006,7475,0.00099,0.01,0,0,1900,-1900,9000,0,115.6816787
1/5/19 22:00,0,5543.521262,554.3521262,5543.521262,,0.01963,0.00444,0.00861,7475,0.00097,0.0108,0,0,1900,-1900,9000,0,110.8704252
1/5/19 23:00,0,3493.568844,349.3568844,3493.568844,,0.02005,0.0044,0.02291,7475,0.00075,0.016,0,0,1900,-1900,9000,0,69.87137688
1/6/19 0:00,0,2999.921252,299.9921252,2999.921252,,0.01791,0.00552,0.006,7475,0.00074,0.01346,0,0,1900,-1900,9000,0,59.99842504
1/6/19 1:00,0,3215.824434,321.5824434,3215.824434,,0.01756,0.005,0.00677,7475,0.0005,0.01,0,0,1900,-1900,9000,0,64.31648868
1/6/19 2:00,0,3143.05498,314.305498,3143.05498,,0.01663,0.005,0.0064,7475,0.0005,0.01,0,0,1900,-1900,9000,0,62.8610996
1/6/19 3:00,0,3124.475524,312.4475524,3124.475524,,0.01666,0.00374,0.00551,7475,0.00074,0.01,0,0,1900,-1900,9000,0,62.48951048
1/6/19 4:00,0,2959.444069,295.9444069,2959.444069,,0.01653,0.005,0.00401,7475,0.00074,0.01,0,0,1900,-1900,9000,0,59.18888138
1/6/19 5:00,0,3019.812154,301.9812154,3019.812154,,0.01807,0.0098,0.01197,7475,0.00089,0.01,0,0,1900,-1900,9000,0,60.39624308
1/6/19 6:00,0,3984.440597,398.4440597,3984.440597,,0.01897,0.01914,0.01622,7475,0.00089,0.01286,0,0,1900,-1900,9000,0,79.68881194
1/6/19 7:00,0,6998.981739,699.8981739,6998.981739,,0.01832,0.03,0.01537,7475,0.00196,0.01969,0,0,1900,-1900,9000,0,139.9796348
1/6/19 8:00,0.0285139,5204.888372,520.4888372,5204.888372,,0.01991,0.008,0.00976,7475,0.00225,0.00896,0,10,1900,-1900,9000,0,104.0977674
1/6/19 9:00,0.4090705,10504.12045,1050.412045,10504.12045,,0.02239,0.00656,0.01,7475,0.0038,0.01107,0,10,1900,-1900,9000,0,210.082409
1/6/19 10:00,0.67317,10130.73939,1013.073939,10130.73939,,0.02249,0.00602,0.01,7475,0.0025,0.01176,0,10,1900,-1900,9000,0,202.6147878
1/6/19 11:00,0.8397,9639.152179,963.9152179,9639.152179,,0.02027,0.004,0.02768,7475,0.00094,0.01431,0,10,1900,-1900,9000,0,192.7830436
1/6/19 12:00,0.897515,9639.039602,963.9039602,9639.039602,,0.01885,0.004,0.01736,7713,0.00094,0.01311,0,10,1900,-1900,9000,0,192.780792
1/6/19 13:00,0.90793,9136.273101,913.6273101,9136.273101,,0.01807,0.004,0.01779,7082,0.00094,0.01409,0,10,1900,-1900,9000,0,182.725462
1/6/19 14:00,0.85029,9651.238381,965.1238381,9651.238381,,0.01763,0.00403,0.00601,7183,0.00093,0.01405,0,10,1900,-1900,9000,0,193.0247676
1/6/19 15:00,0.718525,9649.510792,964.9510792,9649.510792,,0.017,0.00363,0.00671,7121,0.001,0.0139,0,10,1900,-1900,9000,0,192.9902158
1/6/19 16:00,0.512945,9632.690591,963.2690591,9632.690591,,0.01715,0.004,0.0058,7175,0.001,0.01403,0,10,1900,-1900,9000,0,192.6538118
1/6/19 17:00,0.2223145,10375.35886,1037.535886,10375.35886,,0.01766,0.005,0.00551,6753,0.0009,0.01424,0,10,1900,-1900,9000,0,207.5071772
1/6/19 18:00,0,9503.70179,950.370179,9503.70179,,0.02193,0.035,0.01151,7114,0.00091,0.03605,0,0,1900,-1900,9000,0,190.0740358
1/6/19 19:00,0,7511.175393,751.1175393,7511.175393,,0.02176,0.02438,0.01273,8284,0.00463,0.033,0,0,1900,-1900,9000,0,150.2235079
1/6/19 20:00,0,7267.075686,726.7075686,7267.075686,,0.02002,0.00514,0.00811,8092,0.00259,0.0385,0,0,1900,-1900,9000,0,145.3415137
1/6/19 21:00,0,5772.540175,577.2540175,5772.540175,,0.01851,0.01,0.008,7776,0.001,0.0235,0,0,1900,-1900,9000,0,115.4508035
1/6/19 22:00,0,5528.995441,552.8995441,5528.995441,,0.01748,0.004,0.01,7163,0.00099,0.0375,0,0,1900,-1900,9000,0,110.5799088
1/6/19 23:00,0,3493.568858,349.3568858,3493.568858,,0.01675,0.004,0.022,6951,0.00089,0.033,0,0,1900,-1900,9000,0,69.87137716
1/7/19 0:00,0,2999.921265,299.9921265,2999.921265,,0.01636,0.004,0.008,6441,0.00089,0.033,0,0,1900,-1900,9000,0,59.9984253
1/7/19 1:00,0,2379.29203,237.929203,2379.29203,,0.01325,0.00311,0.00624,5605,0.00049,0.014,0,0,1900,-1900,9000,0,47.5858406
1/7/19 2:00,0,2702.049987,270.2049987,2702.049987,,0.01255,0.00201,0.00593,5543,0.00049,0.014,0,0,1900,-1900,9000,0,54.04099974
1/7/19 3:00,0,2769.721248,276.9721248,2769.721248,,0.01353,0.00218,0.00497,5543,0.00073,0.014,0,0,1900,-1900,9000,0,55.39442496
1/7/19 4:00,0,2679.097043,267.9097043,2679.097043,,0.01345,0.00311,0.00493,5543,0.00073,0.014,0,0,1900,-1900,9000,0,53.58194086
1/7/19 5:00,0,2876.109346,287.6109346,2876.109346,,0.01634,0.00514,0.005,5543,0.00088,0.014,0,0,1900,-1900,9000,0,57.52218692
1/7/19 6:00,0,3009.997041,300.9997041,3009.997041,,0.01997,0.01554,0.00896,6327,0.00088,0.016,0,0,1900,-1900,9000,0,60.19994082
1/7/19 7:00,0,7019.023206,701.9023206,7019.023206,,0.0202,0.01969,0.00851,6595,0.00159,0.01349,0,0,1900,-1900,9000,0,140.3804641
1/7/19 8:00,0,4183.923526,418.3923526,4183.923526,,0.02315,0.008,0.00526,7740,0.00159,0.00939,0,0,1900,-1900,9000,0,83.67847052
1/7/19 9:00,0,6501.266686,650.1266686,6501.266686,,0.02232,0.00501,0.00802,8943,0.00225,0.00728,0,0,1900,-1900,9000,0,130.0253337
1/7/19 10:00,0.661875,6132.544612,613.2544612,6132.544612,,0.02268,0.00482,0.00551,9320,0.00159,0.00758,0,10,1900,-1900,9000,0,122.6508922
1/7/19 11:00,0.81075,5642.489297,564.2489297,5642.489297,,0.02243,0.00435,0.00583,7520,0.00089,0.00687,0,10,1900,-1900,9000,0,112.8497859
1/7/19 12:00,0.920525,5642.009268,564.2009268,5642.009268,,0.0227,0.004,0.00458,7746,0.00089,0.00656,0,10,1900,-1900,9000,0,112.8401854
1/7/19 13:00,0.934385,5641.916372,564.1916372,5641.916372,,0.02322,0.00493,0.00401,7002,0.00093,0.00638,0,10,1900,-1900,9000,0,112.8383274
1/7/19 14:00,0.874935,5641.933055,564.1933055,5641.933055,,0.02344,0.005,0.0035,7518,0.00092,0.00737,0,10,1900,-1900,9000,0,112.8386611
1/7/19 15:00,0.739715,3151.261397,315.1261397,3151.261397,,0.02268,0.004,0.0035,6902,0.00097,0.00695,0,10,1900,-1900,9000,0,63.02522794
1/7/19 16:00,0.52809,3152.150889,315.2150889,3152.150889,,0.02269,0.004,0.00261,11992,0.00097,0.007,0,10,1900,-1900,9000,0,63.04301778
1/7/19 17:00,0.2310745,3898.044597,389.8044597,3898.044597,,0.02304,0.005,0.00261,6831,0.00089,0.00751,0,10,1900,-1900,9000,0,77.96089194
1/7/19 18:00,0,3774.022289,377.4022289,3774.022289,,0.0408,0.02794,0.01,7380,0.0009,0.02794,0,0,1900,-1900,9000,0,75.48044578
1/7/19 19:00,0,3479.299676,347.9299676,3479.299676,,0.03184,0.01714,0.01,7971,0.00099,0.01734,0,0,1900,-1900,9000,0,69.58599352
1/7/19 20:00,0,3234.855718,323.4855718,3234.855718,,0.02311,0.005,0.00911,7942,0.00099,0.01083,0,0,1900,-1900,9000,0,64.69711436
1/7/19 21:00,0,3234.855722,323.4855722,3234.855722,,0.02304,0.0096,0.006,7603,0.00099,0.0105,0,0,1900,-1900,9000,0,64.69711444
1/7/19 22:00,0,2990.421604,299.0421604,2990.421604,,0.02312,0.00516,0.00761,7681,0.00097,0.00891,0,0,1900,-1900,9000,0,59.80843208
1/7/19 23:00,0,2745.957964,274.5957964,2745.957964,,0.02145,0.00402,0.00911,6953,0.00074,0.0086,0,0,1900,-1900,9000,0,54.91915928
1/8/19 0:00,0,2860.443392,286.0443392,2860.443392,,0.01922,0.004,0.006,6356,0.00074,0.0095,0,0,1900,-1900,9000,0,57.20886784
1/8/19 1:00,0,2777.962304,277.7962304,2777.962304,,0.01616,0.005,0.00401,5871,0.00049,0.008,0,0,1900,-1900,9000,0,55.55924608
