ID,valuensr103_rs1_14-20,33247.62852000026
nsr103_rs3_14-20,1233.9795527353112
sr102_rs1_14-20,80883.34360000018
sr102_rs3_14-20,17934.553724053527
nsr133_rs1_14-20,636.9556200000361
nsr133_rs3_14-20,289.5730518823542
nsr133_rs3_14-20,289.5730518823542
sr132_rs1_14-20,17562.992619999968
sr132_rs3_14-20,13377.29654413176
sr132_rs3_14-20,13377.29654413176
sr132_rs3_24h,143742.411014831
